Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Sal Frelick","MIL",109,473,429,118,87,20,4,6,61,47,35,1,67,5,3,1,,15,3,0.274806,0.073641,0.141257,0.521327,0.334678,0.38436,0.315827,0.719038,0.109554,6.19947,0.311444,0,0.550408,57.4885,2.15062,101.868,0.550408,8.16389,1.6071091890335083,3.4928975105285645,2.15073,350.260009765625,,,,,,,509.1,4.670642201,509.1,4.670642201,,,,,,,,,,,,,,,,,,,"Sal Frelick","29622",686217
"Francisco Alvarez","NYM",92,364,321,74,44,13,1,16,42,51,36,0,95,4,2,0,,1,1,0.229974,0.0981735,0.260274,0.377193,0.312785,0.423773,0.320931,0.736558,0.193798,2.59841,0.272374,0,-0.832237,45.6975,3.14784,109.189,-0.832237,-0.959292,3.164647340774536,5.525430500507355,2.14621,244.35000610351562,,,,,,,406.3,4.416304347,406.3,4.416304347,,,,,,,,,,,,,,,,,,,"Francisco Alvarez","26121",682626
"Jake Cronenworth","SDP",135,584,516,125,79,28,4,14,69,65,54,2,108,11,3,1,,4,2,0.242127,0.0920343,0.184816,0.497979,0.324296,0.394853,0.315323,0.719149,0.152726,4.14119,0.278441,0,-1.12385,70.7778,2.41927,105.577,-1.12385,-2.83796,2.773465871810913,-1.6453664302825928,2.12265,284.07000732421875,,,,,,,616.6,4.567407407,616.6,4.567407407,,,,,,,,,,,,,,,,,,,"Jake Cronenworth","18036",630105
"Jose Siri","NYM",97,417,381,83,46,17,2,18,57,60,28,0,150,5,3,1,,14,5,0.217277,0.0668258,0.360382,0.18543,0.277512,0.413613,0.298693,0.691125,0.196335,6.42445,0.300926,0,0.150892,44.9688,-3.85876,94.2211,0.150892,7.87412,-2.7335598915815353,9.364858150482178,2.11782,441.3900146484375,,,,,,,425.3,4.384536082,425.3,4.384536082,,,,,,,,,,,,,,,,,,,"Jose Siri","17452",642350
"TJ Friedl","CIN",130,564,495,123,84,19,5,15,67,71,46,0,92,14,3,5,,15,4,0.248224,0.0819933,0.163382,0.50185,0.327451,0.396975,0.318983,0.724426,0.148751,5.8584,0.275746,0,0.34186,69.9099,3.99276,97.8892,0.34186,0.741134,-1.080464631319046,2.7536337971687317,2.10729,247.4199981689453,,,,,,,615.7,4.736153846,615.7,4.736153846,,,,,,,,,,,,,,,,,,,"TJ Friedl","19522",670770
"Max Kepler","PHI",114,494,441,106,63,22,2,19,63,63,45,0,100,6,3,0,,3,0,0.241016,0.090854,0.203146,0.447236,0.31707,0.42916,0.324538,0.74623,0.188144,4.27376,0.269281,0,-0.231414,63.4876,5.70836,107.513,-0.231414,4.48744,4.206340163946152,-0.8046889305114746,2.04698,347.260009765625,,,,,,,565.1,4.957017543,565.1,4.957017543,,,,,,,,,,,,,,,,,,,"Max Kepler","12144",596146
"Heliot Ramos","SFG",138,598,545,138,89,25,3,21,72,80,44,1,158,6,4,0,,8,3,0.253739,0.073197,0.264159,0.277094,0.314453,0.42794,0.321571,0.742393,0.174201,4.70477,0.317201,0,-0.693039,75.4717,5.48564,108.073,-0.693039,2.24887,5.0825998187065125,-5.552676439285278,2.00535,200.07000732421875,,,,,,,671.6,4.866666666,671.6,4.866666666,,,,,,,,,,,,,,,,,,,"Heliot Ramos","22515",671218
"Tyler Fitzgerald","SFG",132,570,521,123,73,27,3,20,78,75,36,0,179,9,3,1,,17,3,0.235985,0.0629874,0.313829,0.200706,0.295218,0.414086,0.307715,0.709305,0.178102,6.71922,0.317056,0,1.13585,65.5995,-1.13145,98.7467,1.13585,0.190459,0.2809073328971863,0.1407671794295311,2.00192,242.5800018310547,,,,,,,610.1,4.621969696,610.1,4.621969696,,,,,,,,,,,,,,,,,,,"Tyler Fitzgerald","26208",666149
"Josh Naylor","ARI",140,605,543,145,90,33,0,22,65,99,52,7,91,6,4,0,,8,2,0.266713,0.0867156,0.149627,0.579545,0.336197,0.446761,0.335858,0.782958,0.180048,3.11568,0.283627,0,-0.305656,83.309,12.5091,114.087,-0.305656,0.823204,9.890067547559738,-10.63065481185913,2.0013,100.47000122070312,,,,,,,755.1,5.393571428,755.1,5.393571428,,,,,,,,,,,,,,,,,,,"Josh Naylor","18839",647304
"Matt Shaw","CHC",113,488,437,107,74,15,3,15,62,61,40,0,106,8,3,0,,17,7,0.245331,0.0827724,0.218202,0.379338,0.318057,0.396697,0.31386,0.714755,0.151366,5.78948,0.289322,0,-0.240592,58.5066,1.44514,103.461,-0.240592,-0.383347,1.7784584909677505,1.3587829172611237,1.99861,999,,,,,,,520.5,4.60619469,520.5,4.60619469,,,,,,,,,,,,,,,,,,,"Matt Shaw","33322",807713
