Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,NameASCII,PlayerId,MLBAMID
"JJ Bleday","ATH",98,344,14,48,39,1,0.104651162,0.264534883,0.19218241,0.251231527,0.211726384,0.293604651,0.403908794,0.3021012910625391,0.2850289372672812,89.83064103249279,-0.9354376569390297,-5.058544559243504,-8.118395566940308,-0.13685989497196704,"JJ Bleday",26368,668709
"Nick Maton","CHW",25,63,2,5,4,0,0.142857142,0.301587301,0.148148148,0.212121212,0.166666666,0.285714285,0.314814814,0.2732397563873775,0.2419281459990002,72.51124390132068,-0.1574445702135563,-2.1985630382321624,-1.3288694024085999,-0.1390624687891221,"Nick Maton",21635,665155
"Tsung-Che Cheng","PIT",3,7,0,0,0,0,0,0.428571428,0,0,0,0,0,0,0.168285710471017,-100,-0.4095173180103302,-2.2040257098993727,0.596578873693943,-0.14063105965218858,"Tsung-Che Cheng",28344,691907
"Donovan Walton","PHI",2,9,0,1,1,0,0,0.111111111,0,0.142857142,0.125,0.125,0.125,0.11030072718858719,0.2667500078678131,-40.46580437583244,0.09664257057011127,-1.4016869138303327,-0.3000681921839714,-0.14347115630968027,"Donovan Walton",19314,622268
"César Prieto","STL",3,6,0,0,0,0,0,0.833333333,0,1,0.166666666,0.166666666,0.166666666,0.14706763625144958,0,-11.520810341771599,-0.006601674482226372,-0.7996531411211559,-0.8178171515464783,-0.1450609944867523,"Cesar Prieto",30163,693409
"Angel Martínez","CLE",139,484,11,56,45,8,0.047520661,0.227272727,0.134529148,0.270516717,0.224215246,0.269311064,0.358744394,0.27366650938241116,0.2621882364993802,74.24697290687043,2.171476909890771,-12.519349303608237,-5.562069654464722,-0.14567609135980147,"Angel Martinez",26540,682657
"Daz Cameron","MIL",21,42,1,7,3,1,0.023809523,0.309523809,0.097560975,0.259259259,0.195121951,0.214285714,0.292682926,0.22083890296164013,0.2742499169849214,37.62150628467394,0.32617796771228313,-2.7789419684899763,-0.05153980851173401,-0.14660849725137698,"Daz Cameron",18353,663662
"Manuel Margot","DET",6,20,0,1,3,0,0,0.3,0,0.428571428,0.315789473,0.3,0.315789473,0.2647217452526093,0.30260000228881834,66.64993373202228,-0.8891326375305653,-1.6752715104094489,-0.4510394334793091,-0.14712345325609258,"Manuel Margot",14712,622534
"Enrique Hernández","LAD",93,256,10,30,35,0,0.0703125,0.265625,0.163793104,0.232704402,0.202586206,0.25490196,0.36637931,0.26833693630555094,0.290834441898376,69.91373762624615,-1.3904387224465609,-10.519001564342942,0.5348234176635742,-0.1499774664683659,"Enrique Hernandez",10472,571771
"Carter Kieboom","LAA",3,8,0,0,1,0,0,0.125,0,0.285714285,0.25,0.25,0.25,0.22060145437717438,0.23112499713897705,35.32973902456393,-0.013203348964452744,-0.6229749237913162,-1.1197281777858734,-0.15013043021410627,"Carter Kieboom",19958,666198
"Jack Winkler","MIA",14,16,0,2,0,1,0,0.25,0.125,0.333333333,0.25,0.25,0.375,0.26678913086652756,0.21400000154972076,67.00324757683447,0.2298443354666233,-0.39588337277167684,-1.6074012219905853,-0.15049052801383248,"Jack Winkler",29830,676466
"Jon Singleton","HOU",3,9,0,0,0,0,0,0.111111111,0,0.125,0.111111111,0.111111111,0.111111111,0.09804509083429973,0.2613333331214057,-47.34127454315903,-0.006824671741924249,-1.5697545968348268,-0.24176953732967377,-0.15365044479600012,"Jon Singleton",10441,572138
"Connor Kaiser","ARI",11,19,0,1,2,0,0.052631578,0.263157894,0.055555555,0.153846153,0.111111111,0.157894736,0.166666666,0.14872683349408602,0.2538682787041915,-13.51642453869037,-0.2993018291890621,-2.855570575728145,0.6831996962428093,-0.15757694163258656,"Connor Kaiser",21535,663731
"Taylor Trammell","HOU",52,135,3,15,12,3,0.125925925,0.303703703,0.136752137,0.27027027,0.196581196,0.296296296,0.333333333,0.2822389381903189,0.2780403702347367,79.54297370805304,-1.6342322118580341,-4.889216126164824,-1.340940773487091,-0.16205584499322712,"Taylor Trammell",19960,666211
"Edgar Quero","CHW",111,403,5,31,36,0,0.079404466,0.17617866,0.087671233,0.319587628,0.26849315,0.332506203,0.356164383,0.3065739242965471,0.2947272023847026,95.47390469019878,-3.672051727771759,-5.821867852618293,-9.690898537635803,-0.1680910925118209,"Edgar Quero",28022,700337
"Bryce Eldridge","SFG",10,37,0,1,4,0,0.189189189,0.351351351,0.071428571,0.1875,0.107142857,0.297297297,0.178571428,0.2418644959862168,0.3766694197783599,53.66346085735505,0.04271561838686466,-1.989264822299333,-0.8929283209145069,-0.16892126615693054,"Bryce Eldridge",33390,805811
"Brooks Baldwin","CHW",103,328,11,32,38,5,0.06402439,0.262195121,0.166666666,0.297560975,0.24,0.290123456,0.406666666,0.30162467540782173,0.3156936080367477,92.06455234934523,1.5414524134248495,-1.526282645230432,-11.439018726348877,-0.17154641509712443,"Brooks Baldwin",31394,681460
"Cooper Hummel","- - -",37,105,3,10,7,1,0.133333333,0.295238095,0.102272727,0.222222222,0.170454545,0.298076923,0.272727272,0.2675633361706367,0.3260243855989896,69.59226572176844,-0.597716324031353,-4.377332412946577,-0.9251103745773435,-0.1727762311709522,"Cooper Hummel",19458,669450
"Sam Huff","SFG",20,58,2,5,4,0,0.068965517,0.431034482,0.132075472,0.333333333,0.207547169,0.258620689,0.339622641,0.26124018841776353,0.2630687582081762,66.93643329711,-1.0673933401703835,-3.340249230130281,-0.3083302304148674,-0.175839571862456,"Sam Huff",22209,669087
"Ryan Vilade","- - -",8,15,0,1,0,0,0.133333333,0.333333333,0,0.125,0.076923076,0.2,0.076923076,0.15102662642796835,0.30426626205444335,-8.808774749348682,-0.00676456093788147,-1.9411783742366016,-0.2832703338935971,-0.17652279443435495,"Ryan Vilade",22165,668723
"Will Banfield","CIN",7,10,0,0,0,0,0,0.6,0,0.25,0.1,0.1,0.1,0.08824058175086975,0.1697999954223633,-58.84731846737403,-0.009503903100267053,-1.892173432015189,-0.18973691016435623,-0.17896138474181122,"Will Banfield",23790,677943
"Kristian Campbell","BOS",67,263,6,24,21,2,0.110266159,0.273764258,0.122270742,0.296052631,0.222707423,0.319391634,0.344978165,0.29874603421969104,0.2961439520006436,86.1426737385324,0.06103021651506424,-4.234410857098691,-6.574600398540497,-0.17981144237340763,"Kristian Campbell",33644,692225
"Billy McKinney","TEX",6,21,0,4,1,0,0.047619047,0.047619047,0.05,0.210526315,0.2,0.238095238,0.25,0.21860102244785853,0.33469032105945407,36.535272628344934,-0.1350017711520195,-1.705814053345158,-0.8204584121704102,-0.18452328402592985,"Billy McKinney",15654,641856
"Nolan Gorman","STL",111,402,14,48,46,1,0.116915422,0.338308457,0.165242165,0.282926829,0.205128205,0.2960199,0.37037037,0.29173873841762543,0.30453225425012725,87.58354727871811,-2.105534702539444,-8.021393480192852,-7.184940218925476,-0.187225503408427,"Nolan Gorman",22263,669357
"Tirso Ornelas","SDP",7,16,0,0,1,0,0.125,0.125,0,0.083333333,0.071428571,0.1875,0.071428571,0.14158746227622032,0.2924996316432953,-13.684242590191575,-0.019817890777630964,-2.1756476423390785,-0.20730793848633766,-0.18933562139708385,"Tirso Ornelas",22566,672359
"J.D. Davis","LAA",5,9,0,0,0,0,0,0.333333333,0,0.166666666,0.111111111,0.111111111,0.111111111,0.09804509083429973,0.1090999960899353,-49.09475332280076,-0.0067235859169159085,-1.5882536246997179,-0.5890529602766037,-0.19107456721070645,"J.D. Davis",16219,605204
"Anthony Seigler","MIL",34,73,0,6,5,2,0.109589041,0.219178082,0.016129032,0.255319148,0.193548387,0.291666666,0.209677419,0.23906436231401232,0.3062397903866238,50.106532073587076,0.757247157394886,-3.559541205429042,-0.7540533114224672,-0.19281278770455723,"Anthony Seigler",23802,678011
"Otto Kemp","PHI",62,218,8,26,28,2,0.055045871,0.307339449,0.177664974,0.306451612,0.233502538,0.298165137,0.411167512,0.3084820087896575,0.31706874742420443,95.29474705011386,-1.3350058533251286,-2.55072617138436,-6.619466781616211,-0.19606416656838285,"Otto Kemp",31792,805249
"Sebastián Rivero","LAA",11,34,0,4,2,1,0.029411764,0.264705882,0.060606061,0.25,0.181818181,0.205882352,0.242424242,0.19779219171580145,0.20566167550928452,19.617291581306976,-0.21840341947972775,-3.4395769904308877,0.26496031880378723,-0.20508091187535915,"Sebastian Rivero",21735,665861
"Victor Robles","SEA",32,114,1,12,9,6,0.026315789,0.228070175,0.084905661,0.308641975,0.245283018,0.280701754,0.330188679,0.2677101294199626,0.2397224359345018,75.49074695804501,0.6828900761902332,-2.6102295091833216,-3.340945243835449,-0.20745848499285285,"Victor Robles",18363,645302
"Gage Workman","- - -",12,17,0,0,2,1,0.058823529,0.411764705,0.0625,0.333333333,0.1875,0.235294117,0.25,0.21813033258213715,0.3305586326648207,38.288709614043285,0.24047965742647648,-1.0373154557819375,-1.641022264957428,-0.21591884409010537,"Gage Workman",27573,669398
"Luis Matos","SFG",57,184,8,26,22,4,0.059782608,0.14673913,0.203488372,0.217391304,0.220930232,0.266304347,0.424418604,0.2956813292010971,0.2844264610953953,90.52972236411722,0.7320007812231779,-1.3332592487060948,-6.980160474777222,-0.22415547593068771,"Luis Matos",26467,682641
"Jose Iglesias","SDP",112,343,3,29,36,5,0.069970845,0.163265306,0.065359478,0.269076305,0.228758169,0.297935103,0.294117647,0.2682885932008074,0.2878312105257836,73.11010681379402,-0.7104126680642366,-11.64185336085176,-1.9745729565620422,-0.22541825889130113,"Jose Iglesias",10231,578428
"Cavan Biggio","KCR",37,83,1,9,4,1,0.13253012,0.253012048,0.072463768,0.234042553,0.173913043,0.296296296,0.246376811,0.25693351913381507,0.2992407321929932,58.51897309940871,0.07696519419550896,-3.980923836865406,-1.0934802293777466,-0.22691225946495164,"Cavan Biggio",19252,624415
"Luis Vázquez","BAL",36,53,1,6,3,2,0.056603773,0.264150943,0.08,0.2,0.16,0.207547169,0.24,0.20109863213773044,0.28689605784866046,24.51750275990318,0.5063986200839281,-4.208742596963202,0.15188172459602356,-0.2284420063862665,"Luis Vazquez",23442,676679
"Wilmer Flores","SFG",125,463,16,44,71,1,0.073434125,0.190064794,0.138424821,0.267295597,0.241050119,0.306695464,0.37947494,0.3020836701918369,0.2865669283515963,94.91553184268042,-3.5010962560772896,-6.29120242029485,-11.352840006351471,-0.2289646160795148,"Wilmer Flores",5827,527038
"José Barrero","STL",22,31,1,4,3,0,0.032258064,0.29032258,0.137931034,0.157894736,0.137931034,0.193548387,0.275862068,0.20864190978388633,0.19118664341588174,30.65954726254878,-0.028479391476139426,-2.5761458684649257,-0.7235121428966522,-0.23205960544172471,"Jose Barrero",23378,676480
"Blake Sabol","BOS",8,18,0,2,1,0,0.055555555,0.388888888,0.0625,0.2,0.125,0.166666666,0.1875,0.15698943535486856,0.2199720541636149,-11.508142180666358,-0.07350586354732513,-2.4391622330343132,-0.4753720909357071,-0.23481104616903622,"Blake Sabol",25805,666165
"Ji Hwan Bae","PIT",13,25,0,4,0,4,0.2,0.36,0,0.09090909,0.05,0.24,0.05,0.17359559059143068,0.28793941497802733,2.6201918205735466,0.46292345598340034,-2.422457288241149,-0.7575261294841766,-0.24024185558949487,"Ji Hwan Bae",23818,678225
"Garrett Hampson","- - -",62,91,0,19,1,3,0.12087912,0.318681318,0.025974026,0.229166666,0.142857142,0.25,0.168831168,0.2051355852322145,0.22611894661729987,25.782553107487825,0.6167787509039044,-7.387857631072828,2.003432720899582,-0.24109276183323894,"Garrett Hampson",19262,641658
"Jorbit Vivas","NYY",29,66,1,6,5,0,0.075757575,0.196969696,0.089285715,0.19047619,0.160714285,0.265625,0.25,0.24156240560114384,0.30838051438331604,52.075333034512575,-0.19295816496014595,-3.920955678260883,-0.7539218664169312,-0.24589674798464162,"Jorbit Vivas",23917,678391
"Will Wagner","- - -",55,149,0,15,7,1,0.114093959,0.187919463,0.054263566,0.287128712,0.224806201,0.324324324,0.279069767,0.2795696020931811,0.3227772036114255,78.18471716428859,-0.2991093210875988,-4.139568030396857,-3.414587553590536,-0.25020622844281143,"Will Wagner",29634,695238
"Samuel Basallo","BAL",31,118,4,10,15,0,0.050847457,0.254237288,0.165137615,0.186666666,0.165137614,0.228813559,0.330275229,0.24606878222045253,0.2944224406096895,55.495756208084444,0.0770143885165453,-6.1124918947238305,-0.4028491675853729,-0.2510948055307334,"Samuel Basallo",28824,694212
"Thairo Estrada","COL",39,165,3,14,21,1,0.036363636,0.157575757,0.116883117,0.28125,0.253246753,0.284848484,0.37012987,0.28362342408209135,0.2656924317522747,66.22339377069945,-0.9294035974889994,-7.534728139329026,-0.4149874448776245,-0.2516277769360415,"Thairo Estrada",16426,642731
"Jonathan India","KCR",136,567,9,63,45,0,0.095238095,0.186948853,0.112676056,0.278645833,0.233400402,0.323321554,0.346076458,0.30070688372787235,0.32114023519745954,88.67280581244086,-2.590952150989324,-10.160640152751501,-11.832627058029175,-0.25364434193882246,"Jonathan India",21523,663697
"Nicky Lopez","- - -",19,28,0,2,1,0,0.142857142,0.142857142,0,0.05,0.041666666,0.178571428,0.041666666,0.13029974911894118,0.2501067136015211,-20.65823414670382,0.029494130983948708,-4.084370102604048,0.6438677683472633,-0.2559820004828834,"Nicky Lopez",19339,670032
"CJ Alexander","ATH",6,17,0,0,0,0,0,0.470588235,0,0.333333333,0.176470588,0.176470588,0.176470588,0.15571867367800543,0.1757058816797593,-11.00686592278175,-0.8114926312118769,-3.0356798335270825,-0.06577550619840622,-0.25745664369490245,"CJ Alexander",20557,680769
"Matthew Lugo","LAA",31,70,4,9,9,0,0,0.342857142,0.231884058,0.292682926,0.231884057,0.242857142,0.463768115,0.2985970548221043,0.2738183975219727,89.05798929683577,-0.0691106915473938,-0.9718612175083534,-3.962299257516861,-0.2583396833001039,"Matthew Lugo",25980,683090
"Brady House","WSN",73,274,4,26,29,5,0.02919708,0.284671532,0.088122605,0.309782608,0.233716475,0.251824817,0.32183908,0.24833285199464672,0.28829662616436297,55.72122148966096,-0.33952705934643745,-14.71891498986046,3.046500086784363,-0.2614258382608935,"Brady House",29993,691781
"Austin Barnes","LAD",13,44,0,4,2,0,0.022727272,0.318181818,0.071428571,0.321428571,0.214285714,0.232558139,0.285714285,0.22655007866925972,0.244081319764603,41.28839627599739,-0.16441241092979908,-3.226170159956492,-0.8215652406215668,-0.2643399570432903,"Austin Barnes",12158,605131
"Jorge Alfaro","WSN",14,39,0,3,3,1,0,0.358974358,0.051282051,0.4,0.256410256,0.256410256,0.307692307,0.24520669227991349,0.24889743022429636,53.57970154746946,0.05488681048154831,-2.0908020234593065,-1.7989094853401184,-0.26519418426018215,"Jorge Alfaro",12180,595751
"Jonatan Clase","TOR",34,112,2,10,9,3,0.089285714,0.25,0.09,0.271428571,0.21,0.288288288,0.3,0.26654289380924123,0.2944296403364702,68.75889525086751,0.2974106874316931,-3.8265733968792475,-2.6251946687698364,-0.2657179223708764,"Jonatan Clase",26599,682729
"Leo Jiménez","TOR",18,32,1,2,1,0,0.0625,0.25,0.103448276,0.05,0.068965517,0.129032258,0.172413793,0.1387998192541061,0.2579998016357422,-19.238528207572383,-0.023011456476524472,-4.520179955783235,0.7868445366621017,-0.2692873086685216,"Leo Jimenez",23782,677870
"Zack Gelof","ATH",30,101,2,12,7,1,0.06930693,0.455445544,0.097826087,0.311111111,0.173913043,0.23,0.27173913,0.22377453207969666,0.22991477966308593,35.87426803658957,-0.570262935012579,-8.2038081798117,2.080681651830673,-0.27082740185289156,"Zack Gelof",29766,680869
"Cole Young","SEA",77,257,4,24,24,1,0.108949416,0.182879377,0.094170404,0.247126436,0.210762331,0.301960784,0.304932735,0.2736085948981638,0.3004055173378291,79.5539790843098,0.07826922833919525,-6.114922127038605,-5.4496296644210815,-0.27824012463382214,"Cole Young",31680,702284
"Jose Herrera","ARI",58,204,2,21,17,0,0.112745098,0.230392156,0.072289157,0.241666666,0.186746987,0.284974093,0.259036144,0.2513382481169824,0.24001409105686325,56.7756944710274,-1.290795074775815,-11.74166392007044,2.2252598255872726,-0.2791476362636018,"Jose Herrera",17040,645444
"Cody Freeman","TEX",36,121,3,13,15,1,0.041322314,0.157024793,0.114035088,0.247311827,0.228070175,0.258333333,0.342105263,0.2611917366584142,0.26896205870043327,65.87442175118873,-0.4438614472746849,-5.310599420207919,-1.5829342305660248,-0.27922492533668863,"Cody Freeman",25629,683227
"Matt Gorski","PIT",15,42,2,2,4,0,0.023809523,0.38095238,0.195121951,0.260869565,0.195121951,0.214285714,0.390243902,0.2562565321014041,0.2539642197745187,59.245595138791245,-0.2976844497025013,-2.3263854888798154,-1.8134901523590088,-0.28057587637390613,"Matt Gorski",25855,685301
"Drew Avans","- - -",8,18,0,1,1,1,0,0.333333333,0,0.166666666,0.117647058,0.111111111,0.117647058,0.09804509083429973,0.15799999587676106,-47.69010001379291,0.1611408293247223,-3.0246442417678177,-0.34020913764834404,-0.28123480680763474,"Drew Avans",25183,682183
"Justin Turner","CHC",80,191,3,14,18,2,0.089005235,0.193717277,0.094674556,0.255639097,0.218934911,0.287958115,0.313609467,0.267948830627022,0.2998049071946069,70.93097183619945,-0.11734282039105892,-6.697830580998698,-2.44313907623291,-0.2849933222025504,"Justin Turner",5235,457759
"Emmanuel Rivera","BAL",43,127,0,5,13,1,0.047244094,0.188976377,0.033333333,0.3125,0.25,0.291338582,0.283333333,0.25843660991022904,0.26683678214005596,64.0154898552384,-1.5450598876923323,-6.931376659017539,-0.22992201335728168,-0.2854932080717016,"Emmanuel Rivera",19890,656896
"Jacob Melton","HOU",32,78,0,7,7,7,0.076923076,0.371794871,0.028571428,0.268292682,0.157142857,0.233766233,0.185714285,0.19843877832610884,0.24886066882641283,21.816179679206655,1.1477781254798174,-6.039824608885442,0.4934351369738579,-0.29280846493946794,"Jacob Melton",31661,689200
"Jace Jung","DET",21,55,0,8,3,0,0.127272727,0.29090909,0,0.161290322,0.106382978,0.236363636,0.106382978,0.18135991204868662,0.24599578163840555,9.225086535697063,0.22607372142374516,-5.658311660407447,0.8411003798246384,-0.29919289211767736,"Jace Jung",31437,690291
"Carson Williams","TBR",32,106,5,11,12,2,0.056603773,0.415094339,0.181818182,0.24,0.171717171,0.219047619,0.353535353,0.24793647414162046,0.24174983684833234,54.455731452477664,-0.6647524107247591,-6.354751170188441,-0.24482738971710205,-0.30196821575530874,"Carson Williams",30038,700246
"Kevin Pillar","TEX",20,43,0,6,1,3,0,0.186046511,0.046511628,0.257142857,0.209302325,0.209302325,0.255813953,0.20187570189320764,0.21965115569358648,25.013825219542152,0.706363020464778,-3.093975031847368,-1.3882392644882202,-0.3071733682111649,"Kevin Pillar",12434,607680
"Oliver Dunn","MIL",14,41,0,4,6,1,0.048780487,0.268292682,0.055555556,0.23076923,0.166666666,0.205128205,0.222222222,0.19016490532801703,0.24546139056865984,16.60883142690697,0.24398991838097572,-3.8082777284928095,-0.6032965630292892,-0.3117784583508276,"Oliver Dunn",26295,686554
"Travis d'Arnaud","LAA",69,231,6,16,21,0,0.056277056,0.32034632,0.145539906,0.268656716,0.197183098,0.255411255,0.342723004,0.26265415691194083,0.28428405497497294,64.29827203827708,-1.6272420138120651,-11.347410461762193,0.342557430267334,-0.3125281336440003,"Travis d'Arnaud",7739,518595
"Zac Veen","COL",12,37,1,1,2,1,0.054054054,0.378378378,0.117647059,0.157894736,0.117647058,0.189189189,0.235294117,0.19349718899340243,0.20244008141594963,4.4840242664970065,-0.29297045804560184,-4.481599951198915,0.18382641673088074,-0.3137528558971643,"Zac Veen",27770,691728
"Tristin English","ARI",7,23,0,0,1,0,0.04347826,0.347826086,0.045454546,0.142857142,0.09090909,0.130434782,0.136363636,0.12286129723424496,0.13619552487912384,-31.235148714833077,0.03331805393099785,-3.544120717974974,-0.3183092176914215,-0.31687349465482517,"Tristin English",26148,663536
"Brendan Rodgers","HOU",43,128,2,12,11,0,0.0859375,0.359375,0.086956522,0.294117647,0.191304347,0.265625,0.278260869,0.24632550962269306,0.3105684220790863,54.80355677672033,-0.7062382847070694,-7.524706234616889,0.017183393239974976,-0.31739503515545087,"Brendan Rodgers",17907,663898
"Aaron Schunk","COL",16,33,0,1,0,0,0,0.303030303,0.03125,0.272727272,0.1875,0.1875,0.21875,0.17699800990521908,0.22321875393390656,-6.818444024106254,-0.06439140997827053,-4.242256320642538,0.0036907047033309937,-0.3213127840434525,"Aaron Schunk",25524,668845
"Santiago Espinal","CIN",114,328,0,25,16,2,0.06402439,0.115853658,0.03986711,0.275471698,0.242524916,0.292307692,0.282392026,0.2587488084573012,0.25954993614783656,57.9563003876187,0.6947910394519567,-15.649608647889035,1.5934289693832397,-0.321476678112216,"Santiago Espinal",19997,669289
"Tyler Wade","SDP",60,127,0,13,9,1,0.118110236,0.244094488,0.046728972,0.289473684,0.205607476,0.308943089,0.252336448,0.26244939100451586,0.24765645779245268,69.11006552002608,-0.4012058023363352,-5.050798535474849,-2.343718409538269,-0.32419158022360045,"Tyler Wade",15730,642180
"Scott Kingery","LAA",19,29,0,3,0,1,0.068965517,0.379310344,0.037037037,0.25,0.148148148,0.206896551,0.185185185,0.1821420089951877,0.199344618567105,8.836466390870497,-0.16055896691977978,-3.276517886633508,-0.8931901007890701,-0.32449739852520815,"Scott Kingery",17975,664068
"Jorge Soler","LAA",82,315,12,31,34,0,0.088888888,0.298412698,0.172043011,0.272727272,0.215053763,0.29299363,0.387096774,0.2977366257625021,0.3038569164883559,88.46527191800769,-0.5881130173802376,-4.870545155671597,-9.200132846832275,-0.3304163763537252,"Jorge Soler",14221,624585
"Shay Whitcomb","HOU",20,32,1,4,1,0,0,0.3125,0.09375,0.142857142,0.125,0.125,0.21875,0.1463941391557455,0.20593750476837158,-14.0354245487743,0.07109067402780056,-4.229838956645439,-0.10883018467575312,-0.33122052408409486,"Shay Whitcomb",27789,694376
"Greg Allen","BAL",7,14,0,1,0,0,0,0.357142857,0,0,0,0,0,0,0.1358571478298732,-100,-0.4095173180103302,-3.940847847406282,0.19170532934367657,-0.3342868627197305,"Greg Allen",16623,656185
"Bob Seymour","TBR",26,83,1,9,5,1,0.048192771,0.385542168,0.076923077,0.333333333,0.205128205,0.253012048,0.282051282,0.23895556668201126,0.2351961020963738,48.26912040122107,0.011735249310731888,-5.048847493592039,-1.1008372902870178,-0.3369269338094072,"Bob Seymour",30028,676044
"Oscar Gonzalez","SDP",21,61,0,2,4,0,0.032786885,0.213114754,0.016949152,0.282608695,0.220338983,0.245901639,0.237288135,0.21678312489243803,0.29703268457631593,37.82720460171113,-0.3861841447651386,-4.881129694834062,-0.45933815836906433,-0.33872769869693603,"Oscar Gonzalez",20970,660757
"Tyler O'Neill","BAL",54,209,9,22,26,4,0.105263157,0.244019138,0.193370166,0.217741935,0.198895027,0.291866028,0.392265193,0.29696572801241505,0.3747418476985051,90.55675741847487,-0.9514633789658546,-3.2776256482091553,-7.258455514907837,-0.34203414826117073,"Tyler O'Neill",15711,641933
"Nathaniel Lowe","- - -",153,609,18,64,84,1,0.101806239,0.261083743,0.153703704,0.285326086,0.227777777,0.307060755,0.381481481,0.30125996004022915,0.31105695181335047,91.28891612582942,-4.203137405216694,-10.501530506487212,-13.287139058113098,-0.34669044488667944,"Nathaniel Lowe",19566,663993
"Nick Solak","PIT",4,11,0,0,0,0,0,0.181818181,0,0.111111111,0.09090909,0.09090909,0.09090909,0.08021871068260887,0.1450909051028165,-61.34597392647222,-0.006601674482226372,-2.1101138194829425,-1.6868255585432053,-0.35102590856888405,"Nick Solak",19294,669256
"Luis Campusano","SDP",10,27,0,0,0,0,0.222222222,0.407407407,0,0,0,0.222222222,0,0.1536659532123142,0.20914748862937646,-5.410087853528789,-0.02393278107047081,-3.3971176630279154,-0.9722222089767456,-0.35511908583464324,"Luis Campusano",22217,669134
"Alan Trejo","COL",14,43,0,3,1,0,0.023255813,0.162790697,0.05,0.205882352,0.175,0.19047619,0.225,0.18112715085347494,0.2400832630339123,-3.9898496809781263,0.05083661898970604,-5.248891760179864,0.3402751088142395,-0.35582329255814243,"Alan Trejo",20056,676701
"Chris Taylor","- - -",58,125,2,15,12,2,0.04,0.336,0.115044248,0.271428571,0.185840707,0.256,0.300884955,0.24974580526351928,0.27400975036621095,55.95829022445114,-0.20637093111872673,-6.713025181439354,-1.0341179594397545,-0.35656390438696733,"Chris Taylor",13757,621035
"Dylan Carlson","BAL",83,241,6,17,20,3,0.087136929,0.22406639,0.133640553,0.240506329,0.202764976,0.278008298,0.336405529,0.27281894649212785,0.2915229005932313,73.92294328804984,-0.6809499803930521,-8.088049656657972,-3.707295060157776,-0.3581929425658871,"Dylan Carlson",20126,666185
"Gio Urshela","ATH",59,197,0,10,20,0,0.065989847,0.203045685,0.08839779,0.302816901,0.23756906,0.287179487,0.32596685,0.2708101581304501,0.2939972315079127,68.27535058165185,-2.0116848330944777,-9.377751286090557,-0.9165216386318207,-0.35954899929451856,"Gio Urshela",10681,570482
"Grant McCray","SFG",22,26,0,3,2,0,0.076923076,0.423076923,0.090909091,0.166666666,0.09090909,0.16,0.181818181,0.15399431467056274,0.22823976516723632,-6.5304392574106345,-0.6784848663955927,-3.9612610312693555,-0.41897594928741455,-0.35963840621159127,"Grant McCray",25690,687529
"Seth Brown","ATH",38,76,1,6,3,1,0.118421052,0.302631578,0.076923077,0.268292682,0.184615384,0.302631578,0.261538461,0.2651435528930865,0.30075068222848994,64.37183829826087,0.4026394411921501,-2.7887483689547947,-3.3698480129241943,-0.36248737014766885,"Seth Brown",18171,664913
"Pablo Reyes","NYY",25,34,0,4,2,1,0.058823529,0.294117647,0.032258064,0.285714285,0.193548387,0.242424242,0.225806451,0.2135433301781163,0.23506231606006622,32.77404054957289,-0.053896354511380196,-2.7478399665580753,-1.9834691137075424,-0.3643500269836262,"Pablo Reyes",16357,622569
"Chad Stevens","LAA",5,14,0,1,0,0,0,0.5,0,0.333333333,0.153846153,0.153846153,0.153846153,0.13575474115518424,0.16946154374342698,-23.11798644668855,-0.4291062233969569,-2.4606309593005933,-1.6104210764169693,-0.3672222350112129,"Chad Stevens",29614,677060
"Austin Nola","COL",15,41,0,2,1,0,0.048780487,0.121951219,0.026315789,0.212121212,0.184210526,0.225,0.210526315,0.1982333928346634,0.27489984035491943,7.728476214535089,0.09036850929260254,-4.3934265611152465,-0.5734133124351501,-0.36858907643373506,"Austin Nola",15941,543592
"Ryan Mountcastle","BAL",89,357,7,34,35,3,0.042016806,0.274509803,0.117469879,0.326180257,0.25,0.285714285,0.367469879,0.28357769912030517,0.32517868213439255,81.33424534261013,-1.01879564486444,-8.87271331016838,-7.0470665991306305,-0.3717106325560996,"Ryan Mountcastle",18373,663624
"Max Muncy","ATH",63,220,9,17,23,1,0.045454545,0.309090909,0.165048543,0.269230769,0.213592233,0.259090909,0.378640776,0.2767686456441879,0.27687140686871253,72.37992964195858,-0.23250156454741955,-7.394266067861274,-3.8387054204940796,-0.37460112830998255,"Max Muncy",29779,691777
"Tristan Peters","TBR",4,12,0,0,0,0,0,0.583333333,0,0,0,0,0,0,0.1440833310286204,-100,0,-3.0597608843396507,-1.0205908007919788,-0.37521618219699865,"Tristan Peters",30063,671976
"Eric Wagaman","MIA",140,514,9,56,53,4,0.062256809,0.194552529,0.12815126,0.295698924,0.25,0.295719844,0.37815126,0.29319762302279934,0.3261134275916027,85.09391400354646,-1.6524559259414673,-10.73318978046332,-10.06822669506073,-0.37837859556565157,"Eric Wagaman",23395,676572
"Warming Bernabel","COL",40,146,4,15,14,1,0.047945205,0.171232876,0.158273381,0.281818181,0.251798561,0.287671232,0.410071942,0.3013883686228974,0.28009985562028555,78.39295210348884,-1.0178201850503683,-4.756708532206572,-3.8339136838912964,-0.38188433234145447,"Warming Bernabel",26536,682653
