Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Michael Toglia","COL",131,567,503,114,64,22,3,25,70,73,57,1,169,2,4,0,,7,2,0.22631,0.100379,0.298318,0.336482,0.305561,0.428315,0.317786,0.733876,0.202005,4.74136,0.284614,0.440502,-0.362719,69.7978,3.47127,90.453,0.0777831,-0.212168,-6.395312815904617,-10.337168395519257,0.221963,190.25999450683594,,,,,,,636,4.854961832,636,4.854961832,,,,,,,,,,,,,,,,,,,"Michael Toglia","25845",669911
"Joshua Palacios","PIT",31,133,121,30,20,6,0,4,15,14,9,0,29,2,1,0,,3,1,0.249597,0.0713165,0.218153,0.326911,0.310582,0.39958,0.309843,0.710162,0.149983,4.74258,0.298074,-0.0167119,0.00205203,15.5221,-0.0359434,95.6256,-0.0146599,-0.562927,-0.7103804051876068,-1.5879266858100891,0.220057,734.239990234375,,,,,,,137.9,4.448387096,137.9,4.448387096,,,,,,,,,,,,,,,,,,,"Joshua Palacios","19818",641943
"Drew Romo","COL",62,243,229,56,38,11,2,4,27,22,10,0,52,2,2,1,,3,1,0.244563,0.0395529,0.214027,0.184803,0.27794,0.367729,0.280058,0.645669,0.123165,5.06157,0.29486,0,-0.134077,22.5532,-5.89591,65.0599,-0.134077,-0.443935,-10.295362874865532,4.30606484413147,0.217865,586.1799926757812,,,,,,,204.4,3.296774193,204.4,3.296774193,,,,,,,,,,,,,,,,,,,"Drew Romo","27763",691011
"Adrian Del Castillo","ARI",29,119,107,25,15,6,1,3,14,13,10,0,30,1,1,0,,0,0,0.230856,0.0858227,0.247546,0.346694,0.300427,0.387492,0.300656,0.687919,0.156636,2.77585,0.284784,-0.0992033,-0.200868,13.052,-0.915185,90.3938,-0.300071,-0.361725,-1.6716384589672089,-0.21172454953193665,0.216137,452.54998779296875,,,,,,,117.3,4.044827586,117.3,4.044827586,,,,,,,,,,,,,,,,,,,"Adrian Del Castillo","29554",680728
"Weston Wilson","PHI",29,126,113,25,15,5,0,5,14,15,11,0,37,0,1,0,,4,1,0.22059,0.0880831,0.296257,0.29732,0.290471,0.404351,0.301757,0.694822,0.183761,5.05291,0.275964,-0.0450694,0.202917,13.8852,-0.854062,92.1804,0.157848,-0.0712725,-1.0203399360179901,-1.171272523701191,0.207001,999,,,,,,,126.3,4.355172413,126.3,4.355172413,,,,,,,,,,,,,,,,,,,"Weston Wilson","19358",642215
"Miguel Rojas","LAD",29,126,116,28,20,6,0,2,12,10,8,0,16,1,1,0,,2,1,0.240367,0.0627439,0.126848,0.49464,0.294385,0.337086,0.279565,0.631471,0.0967191,4.24111,0.264936,-0.171389,-0.0764965,11.6346,-3.10462,79.5315,-0.247886,0.30552,-3.3319064676761627,1.105519711971283,0.20341,710.3699951171875,,,,,,,105,3.620689655,105,3.620689655,,,,,,,,,,,,,,,,,,,"Miguel Rojas","7802",500743
"Brady House","WSN",53,231,217,51,35,9,1,6,22,23,9,0,65,3,2,0,,1,0,0.234299,0.0378572,0.279634,0.135381,0.272249,0.366236,0.277887,0.638485,0.131937,3.28371,0.302246,-0.0176103,-0.236733,21.0182,-6.00374,77.0676,-0.254343,0,-6.588984906673431,0.824999988079071,0.199176,999,,,,,,,194.7,3.673584905,194.7,3.673584905,,,,,,,,,,,,,,,,,,,"Brady House","sa3017694",691781
"Dane Myers","MIA",71,308,282,67,46,12,1,7,32,29,19,0,86,5,2,0,,7,2,0.237504,0.0611632,0.279781,0.218611,0.294271,0.367268,0.290381,0.661539,0.129764,5.13292,0.312173,-0.114034,0.104013,31.1214,-4.90787,82.4909,-0.0100216,-0.898391,-6.458775899372995,-2.0983914732933044,0.175525,731.7899780273438,,,,,,,279.2,3.932394366,279.2,3.932394366,,,,,,,,,,,,,,,,,,,"Dane Myers","22054",667472
"Drew Millas","WSN",11,45,41,10,7,2,0,1,5,4,4,0,9,0,0,0,,1,0,0.241317,0.0824805,0.193102,0.427134,0.305343,0.34422,0.287956,0.649563,0.102903,5.0642,0.289625,0.00227944,0.0168689,4.43929,-0.801329,83.8442,0.0191483,-0.0148164,-0.8463550489395857,0.8601836320012808,0.155507,999,,,,,,,44.1,4.009090909,44.1,4.009090909,,,,,,,,,,,,,,,,,,,"Drew Millas","25643",686452
"Nick Madrigal","NYM",19,84,76,20,15,4,0,1,9,6,5,0,9,2,1,1,,2,1,0.260218,0.0586196,0.105601,0.555103,0.318716,0.342383,0.293696,0.661099,0.082165,4.87871,0.286884,-0.217583,-0.100198,8.7118,-1.11436,90.8581,-0.317781,-0.469686,-1.2360690534114838,-0.11968624591827393,0.148878,999,,,,,,,79,4.157894736,79,4.157894736,,,,,,,,,,,,,,,,,,,"Nick Madrigal","20521",663611
