Name,Team,W,L,QS,ERA,G,GS,SV,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"Connor Sadzeck","PIT",1,3,,5.5,28,1,0,0,36,167,35,24,22,5,22,0,5,33,8.25,5.5,1.5,1.25,0.197605,0.131737,0.06586825847625732,0.25,1.58333,0.294118,0.66,,,5.47726,-0.263321,-0.313583,999,,,,"13483"
"Zac Houston","PHI",2,4,,5.52826,36,1,0,0,40.7,191,36,27,25,7,28,1,7,52,11.4988,6.19165,1.85714,1.54791,0.272251,0.146597,0.1256544440984726,0.230769,1.57248,0.298969,0.682657,,,5.51548,-0.265607,-0.377971,999,,,,"sa874155"
"Randy Rodríguez","SFG",2,3,,5.02392,38,4,0,0,62.7,291,59,38,35,8,41,0,6,63,9.04306,5.88517,1.53659,1.14833,0.216495,0.140893,0.07560136914253235,0.241803,1.5949,0.294798,0.698198,,,5.15297,-0.273146,-0.244844,999,,,,"sa3006366"
"Nolan Blackwood","MIL",2,4,,4.85961,36,0,0,0,46.3,207,51,27,25,7,19,1,2,31,6.02592,3.6933,1.63158,1.36069,0.149758,0.0917874,0.05797101557254791,0.274194,1.51188,0.297297,0.714286,,,5.24208,-0.274894,-0.135067,999,,,,"sa874212"
"Hunter Bigge","CHC",2,3,,5.16556,37,0,0,0,45.3,210,43,28,26,6,31,0,2,45,8.9404,6.15894,1.45161,1.19205,0.214286,0.147619,0.06666666269302368,0.242938,1.63355,0.293651,0.701219,,,5.17557,-0.280332,-0.320146,999,,,,"sa3011341"
"Brooks Crawford","CIN",3,5,,5.54502,36,0,0,0,63.3,283,69,42,39,11,25,0,4,48,6.82464,3.5545,1.92,1.56398,0.169611,0.0883392,0.08127208054065704,0.271654,1.48499,0.297436,0.661578,,,5.37194,-0.284061,-0.484298,999,,,,"sa3011554"
"Jake Walters","MIA",2,3,,5.68882,20,9,0,0,61.7,288,69,42,39,9,33,0,7,41,5.98055,4.81361,1.24242,1.3128,0.142361,0.114583,0.027777768671512604,0.278226,1.65316,0.30303,0.671141,,,5.7672,-0.285478,-0.240718,999,,,,"sa915852"
"Tyler McKay","PHI",3,5,,5.65923,40,2,0,0,49.3,229,53,34,31,7,25,0,6,36,6.57201,4.56389,1.44,1.27789,0.157205,0.10917,0.04803493618965149,0.267677,1.58215,0.296774,0.645161,,,5.52685,-0.286089,-0.540428,999,,,,"sa3007851"
"Eddy Demurias","CIN",2,3,,5.74468,36,0,0,0,42.3,195,45,29,27,7,23,0,3,35,7.44681,4.89362,1.52174,1.48936,0.179487,0.117949,0.061538465321063995,0.266272,1.60757,0.299213,0.670103,,,5.59547,-0.288014,-0.411857,999,,,,"sa3007852"
"Enoli Paredes","MIL",3,3,,5.0625,46,0,0,0,48,223,42,29,27,7,36,1,3,56,10.5,6.75,1.55556,1.3125,0.251121,0.161435,0.08968609571456909,0.228261,1.625,0.289256,0.718475,,,5.25504,-0.29242,-0.23906,999,,,,"20447"
"Michael Flynn","LAD",2,2,,5.29412,29,1,0,0,35.7,163,35,23,21,6,15,0,9,32,8.06723,3.78151,2.13333,1.5126,0.196319,0.0920245,0.10429447144269943,0.251799,1.40056,0.287129,0.649038,,,5.664,-0.304731,-0.323044,999,,,,"sa3006803"
"Justin Martinez","ARI",1,2,,4.86034,49,0,0,1,53.7,250,46,31,29,7,40,1,5,66,11.0615,6.70391,1.65,1.17318,0.264,0.16,0.10400000214576721,0.22439,1.60149,0.295455,0.721785,,,5.00551,-0.30731,-0.125993,750.0800170898438,,,,"24453"
"Juan Mejia","COL",3,4,,5.63536,46,0,0,0,54.3,253,54,37,34,8,30,0,10,51,8.45304,4.97238,1.7,1.32597,0.201581,0.118577,0.0830039530992508,0.253521,1.54696,0.298701,0.645604,,,5.50182,-0.315644,-0.209233,999,,,,"sa3003159"
"Raul Brito","SDP",3,4,,4.92901,26,0,0,0,49.3,224,47,29,27,7,27,0,5,46,8.39757,4.92901,1.7037,1.27789,0.205357,0.120536,0.0848214328289032,0.244792,1.50101,0.28777,0.700935,,,5.18202,-0.316935,-0.331961,999,,,,"sa928287"
"Erich Uelmen","PHI",3,5,,5.94643,30,5,0,0,56,260,58,40,37,9,29,1,9,47,7.55357,4.66071,1.62069,1.44643,0.180769,0.111538,0.06923077255487442,0.261261,1.55357,0.295181,0.63172,,,5.70147,-0.317848,-0.57376,999,,,,"20323"
"Jacob Kostyshock","COL",0,1,,6.13636,22,0,0,0,22,105,25,16,15,4,11,0,5,16,6.54545,4.5,1.45455,1.63636,0.152381,0.104762,0.0476190522313118,0.280899,1.63636,0.304348,0.657895,,,6.34595,-0.317882,-0.170649,999,,,,"sa3011245"
"Austin Brice","PHI",1,3,,5.81395,34,1,0,0,38.7,178,39,27,25,6,21,1,7,34,7.90698,4.88372,1.61905,1.39535,0.191011,0.117978,0.07303370535373688,0.26,1.55039,0.3,0.639535,,,5.68398,-0.318607,-0.484385,999,,,,"17237"
"Zack Brown","CIN",1,3,,6.38444,24,6,0,0,43.7,207,51,34,31,8,24,0,4,28,5.76659,4.94279,1.16667,1.6476,0.135266,0.115942,0.01932366192340851,0.284916,1.71625,0.300699,0.642633,,,6.27564,-0.321143,-0.512983,999,,,,"sa738901"
"Orlando Ribalta","WSN",1,3,,5.625,26,0,0,0,32,148,34,22,20,5,18,2,2,24,6.75,5.0625,1.33333,1.40625,0.162162,0.121622,0.040540531277656555,0.265625,1.625,0.292929,0.666667,,,5.66129,-0.321281,-0.413885,999,,,,"sa3011344"
"Alan Busenitz","CIN",2,4,,5.65923,46,0,0,1,49.3,221,55,34,31,9,21,2,2,38,6.93712,3.83367,1.80952,1.643,0.171946,0.0950226,0.07692307978868484,0.277778,1.54158,0.304636,0.662461,,,5.48628,-0.331408,-0.49916,999,,,,"15239"
"Declan Cronin","MIA",2,2,,5.02793,49,0,0,1,53.7,241,60,32,30,7,21,0,4,35,5.86592,3.51955,1.66667,1.17318,0.145228,0.0871369,0.058091290295124054,0.277778,1.50838,0.304598,0.688202,,,5.04275,-0.333648,-0.21687,999,,,,"25645"
"Jack Little","LAD",1,1,,6.08696,19,1,0,0,20.7,96,23,15,14,4,12,0,2,14,6.08696,5.21739,1.16667,1.73913,0.145833,0.125,0.020833328366279602,0.280488,1.69082,0.296875,0.680272,,,6.44345,-0.333769,-0.338433,999,,,,"sa1115817"
"Jake Rice","ARI",2,2,,4.90463,33,0,0,0,36.7,170,35,22,20,5,24,0,3,35,8.58311,5.88556,1.45833,1.22616,0.205882,0.141176,0.06470587849617004,0.244755,1.60763,0.291262,0.711538,,,5.32588,-0.341309,-0.165794,999,,,,"sa3017593"
"José Cruz","SFG",1,2,,4.96403,34,0,0,0,41.7,191,37,25,23,6,27,0,5,47,10.1439,5.82734,1.74074,1.29496,0.246073,0.141361,0.10471205413341522,0.232704,1.53477,0.292453,0.701439,,,5.17351,-0.34744,-0.291079,999,,,,"sa3006383"
"Paul Gervase","NYM",2,4,,5.36779,36,0,0,0,50.3,236,42,32,30,6,42,0,5,60,10.7356,7.51491,1.42857,1.07356,0.254237,0.177966,0.076271191239357,0.222222,1.66998,0.292683,0.687831,,,5.22323,-0.348063,-0.563753,999,,,,"sa3019957"
"Joe Nahas","CHC",3,4,,5.40264,28,5,0,0,68.3,316,76,44,41,10,34,0,5,44,5.79795,4.48023,1.29412,1.31772,0.139241,0.107595,0.03164556622505188,0.274368,1.61054,0.295964,0.6875,,,5.583,-0.357789,-0.292702,999,,,,"sa3011679"
"Spencer Bivens","SFG",4,6,,5.14644,28,3,0,0,71.7,325,77,44,41,10,33,0,7,54,6.77824,4.14226,1.63636,1.25523,0.166154,0.101538,0.06461538374423981,0.270175,1.53417,0.303167,0.6875,,,5.23551,-0.367981,-0.325516,999,,,,"sa3018251"
"Justin Evans","MIA",2,3,,5.68421,28,0,0,0,38,181,39,26,24,5,24,0,5,34,8.05263,5.68421,1.41667,1.18421,0.187845,0.132597,0.05524861812591553,0.256579,1.65789,0.300885,0.660714,,,5.46557,-0.369468,-0.477033,999,,,,"sa3014795"
"Evan Justice","COL",2,5,,5.78571,45,0,0,1,42,200,40,29,27,7,29,0,7,48,10.2857,6.21429,1.65517,1.5,0.24,0.145,0.0949999988079071,0.243902,1.64286,0.302752,0.675676,,,5.70742,-0.376614,-0.194659,999,,,,"30008"
"Ben Madison","SFG",4,7,,5.13812,36,0,0,0,54.3,251,49,34,31,7,39,0,4,61,10.1105,6.46409,1.5641,1.16022,0.243028,0.155378,0.087649405002594,0.235577,1.62063,0.3,0.690537,,,5.05983,-0.381603,-0.523388,999,,,,"sa3008173"
"Grant Black","STL",3,5,,5.03587,38,4,0,0,69.7,319,75,42,39,10,35,0,4,48,6.19799,4.51937,1.37143,1.29125,0.15047,0.109718,0.0407523438334465,0.267857,1.57819,0.292793,0.708333,,,5.42147,-0.383181,-0.184592,999,,,,"sa3014846"
"Eli Villalobos","MIA",1,3,,5.16667,41,0,0,0,54,249,57,34,31,8,30,0,3,48,8,5,1.6,1.33333,0.192771,0.120482,0.07228914648294449,0.263889,1.61111,0.30625,0.699208,,,5.23652,-0.39022,-0.394514,999,,,,"sa3007997"
"Holden Powell","WSN",2,5,,6,29,0,0,0,33,154,35,24,22,5,20,0,2,23,6.27273,5.45455,1.15,1.36364,0.149351,0.12987,0.01948051154613495,0.265152,1.66667,0.288462,0.645833,,,5.8308,-0.391048,-0.553177,999,,,,"sa3014854"
"Jack Sinclair","WSN",4,6,,5.32544,42,0,0,0,50.7,230,52,32,30,8,23,0,7,41,7.27811,4.08284,1.78261,1.42012,0.178261,0.1,0.0782608613371849,0.26,1.47929,0.291391,0.673981,,,5.46411,-0.402945,-0.380376,999,,,,"sa3017596"
"Mitchell Stumpo","ARI",2,3,,5.05855,38,0,0,0,42.7,197,41,26,24,6,29,0,2,41,8.64169,6.11241,1.41379,1.26464,0.208122,0.147208,0.06091369688510895,0.246988,1.63934,0.294118,0.714286,,,5.33935,-0.403451,-0.232267,999,,,,"sa3011585"
"Tommy McCollum","PHI",0,1,,6,44,0,0,0,39,183,35,28,26,6,32,0,4,44,10.1538,7.38462,1.375,1.38462,0.240437,0.174863,0.0655737817287445,0.238095,1.71795,0.298969,0.665529,,,5.76786,-0.408112,-0.617652,999,,,,"sa3017204"
"Josh Roberson","SDP",2,3,,5.5496,31,2,0,0,37.3,178,37,25,23,6,27,0,3,36,8.68633,6.51475,1.33333,1.44772,0.202247,0.151685,0.050561800599098206,0.25,1.71582,0.292453,0.701439,,,5.82877,-0.40853,-0.469769,999,,,,"sa3007721"
"Chris Roycroft","STL",5,8,,5.17056,39,0,0,0,55.7,256,58,35,32,7,30,1,4,41,6.62478,4.8474,1.36667,1.13106,0.160156,0.117188,0.04296875,0.261261,1.57989,0.293103,0.677749,,,5.24786,-0.409659,-0.497878,999,,,,"sa3019635"
"Cam Robinson","NYM",2,3,,5.26316,45,0,0,0,51.3,240,50,32,30,7,34,0,3,48,8.42105,5.96491,1.41176,1.22807,0.2,0.141667,0.05833333730697632,0.246305,1.63743,0.290541,0.700809,,,5.32132,-0.411081,-0.512203,999,,,,"sa3005216"
"Grant Ford","PIT",2,5,,5.69388,30,3,0,0,49,233,51,34,31,7,32,0,5,39,7.16327,5.87755,1.21875,1.28571,0.167382,0.137339,0.030042916536331177,0.260204,1.69388,0.293333,0.669399,,,5.78565,-0.418898,-0.452134,999,,,,"sa3010625"
"Max Bain","CHC",2,5,,6.06122,18,9,0,0,49,236,51,36,33,8,34,0,7,41,7.53061,6.2449,1.20588,1.46939,0.173729,0.144068,0.029661014676094055,0.261538,1.73469,0.294521,0.663957,,,6.21422,-0.421945,-0.470144,999,,,,"sa3014932"
"Roy Garcia","STL",5,6,,4.89474,38,0,0,0,57,260,56,34,31,8,32,0,4,49,7.73684,5.05263,1.53125,1.26316,0.188462,0.123077,0.06538461893796921,0.25,1.54386,0.287425,0.703125,,,5.25504,-0.423347,-0.328652,999,,,,"sa3002941"
"Carlos A Francisco","PHI",3,4,,5.65923,44,0,0,0,49.3,227,49,34,31,8,29,2,5,45,8.21501,5.29412,1.55172,1.46045,0.198238,0.127753,0.07048457860946655,0.253886,1.58215,0.292857,0.658683,,,5.60798,-0.431439,-0.64416,999,,,,"sa3010827"
"Justin Garza","SFG",2,3,,5.32544,37,3,0,0,50.7,232,52,32,30,8,29,1,3,46,8.16568,5.14793,1.58621,1.42012,0.198276,0.125,0.0732758641242981,0.26,1.59763,0.30137,0.702006,,,5.38522,-0.437499,-0.359811,999,,,,"19784"
"Stevie Branche","CIN",2,3,,6.075,30,0,0,0,40,189,37,29,27,7,29,0,6,43,9.675,6.525,1.48276,1.575,0.227513,0.153439,0.07407407462596893,0.24026,1.65,0.288462,0.658363,,,6.00504,-0.438674,-0.533177,999,,,,"sa3014866"
"Antonio Knowles","LAD",3,4,,5.55319,42,0,0,0,47,220,45,31,29,7,32,0,5,46,8.80851,6.12766,1.4375,1.34043,0.209091,0.145455,0.06363636255264282,0.245902,1.6383,0.292308,0.684524,,,5.59547,-0.438852,-0.568652,999,,,,"sa3017387"
"Cole Percival","ARI",2,5,,5.89958,25,10,0,0,71.7,342,78,51,47,11,46,0,7,52,6.5272,5.77406,1.13043,1.38075,0.152047,0.134503,0.017543867230415344,0.269896,1.72943,0.29646,0.672192,,,6.01655,-0.446601,-0.528834,999,,,,"sa3014919"
"Andy Fisher","CIN",1,3,,6.1017,38,0,0,0,41.3,194,43,30,28,7,24,1,6,34,7.4092,5.23002,1.41667,1.52542,0.175258,0.123711,0.05154638737440109,0.262195,1.62228,0.292683,0.646853,,,5.99112,-0.448605,-0.557742,999,,,,"sa1172135"
"Kyle Wilcox","COL",2,6,,6.21429,41,0,0,0,42,201,42,31,29,7,34,1,2,42,9,7.28571,1.23529,1.5,0.208955,0.169154,0.03980100154876709,0.254545,1.80952,0.301724,0.679758,,,5.99314,-0.455879,-0.364167,999,,,,"sa857699"
"Garvin Alston","WSN",2,3,,5.78158,35,1,0,0,46.7,218,52,32,30,7,24,0,4,29,5.58886,4.62527,1.20833,1.34904,0.133028,0.110092,0.02293577790260315,0.273684,1.62741,0.292208,0.664653,,,5.76039,-0.45728,-0.533087,999,,,,"sa3010238"
"Blake Rivera","SFG",2,4,,5.52826,30,1,0,0,40.7,192,42,27,25,6,27,1,3,36,7.96069,5.97052,1.33333,1.32678,0.1875,0.140625,0.046875,0.259259,1.69533,0.3,0.693069,,,5.61376,-0.4791,-0.484945,999,,,,"sa3008261"
"Bryce McGowan","COL",1,2,,6.21429,39,0,0,0,42,201,45,31,29,7,30,0,3,36,7.71429,6.42857,1.2,1.5,0.179104,0.149254,0.029850751161575317,0.267857,1.78571,0.304,0.674847,,,6.06456,-0.486105,-0.363954,999,,,,"sa3017786"
"Robbie Peto","LAD",3,3,,5.8952,23,8,0,0,68.7,324,76,49,45,12,41,0,4,47,6.15721,5.37118,1.14634,1.57205,0.145062,0.126543,0.018518522381782532,0.272401,1.70306,0.290909,0.678643,,,6.12258,-0.494376,-0.657759,999,,,,"sa3014848"
"Michael Petersen","LAD",2,2,,5.72944,38,0,0,0,37.7,175,37,26,24,7,24,1,4,36,8.59416,5.72944,1.5,1.67109,0.205714,0.137143,0.06857143342494965,0.251701,1.61804,0.288462,0.683594,,,5.98714,-0.509511,-0.569394,999,,,,"sa658475"
"Ben Harris","LAD",2,3,,5.56291,42,1,0,0,45.3,217,38,30,28,7,40,0,6,55,10.9272,7.94702,1.375,1.39073,0.253456,0.184332,0.06912443041801453,0.222222,1.72185,0.284404,0.703812,,,5.88197,-0.511757,-0.511175,999,,,,"sa3017779"
"Carlos Romero","WSN",2,3,,6.0355,31,2,0,0,50.7,236,53,37,34,9,29,0,5,42,7.45562,5.14793,1.44828,1.59763,0.177966,0.122881,0.055084750056266785,0.262376,1.61736,0.291391,0.648415,,,5.91776,-0.512648,-0.724772,999,,,,"sa3003106"
"Andrew Baker","PHI",2,3,,6.34761,38,0,0,0,39.7,193,36,30,28,6,37,0,3,44,9.97481,8.38791,1.18919,1.3602,0.227979,0.19171,0.036269426345825195,0.235294,1.83879,0.291262,0.665635,,,6.02582,-0.521981,-0.770177,999,,,,"sa3017196"
"Jorge Juan","ATL",2,3,,5.76923,27,1,0,0,39,187,37,27,25,6,32,0,4,40,9.23077,7.38462,1.25,1.38462,0.213904,0.171123,0.042780742049217224,0.245033,1.76923,0.295238,0.693069,,,5.97299,-0.526098,-0.431334,999,,,,"sa3005826"
"Riley Pint","COL",2,4,,5.90457,43,0,0,1,50.3,238,46,36,33,8,39,0,8,57,10.1988,6.97813,1.46154,1.43141,0.239496,0.163866,0.07563024759292603,0.240838,1.68986,0.301587,0.663957,,,5.85941,-0.527633,-0.340268,999,,,,"21858"
"Caleb Wurster","MIA",3,6,,5.4326,36,0,0,0,49.7,231,50,32,30,7,31,1,6,44,7.96781,5.61368,1.41935,1.26761,0.190476,0.134199,0.056277066469192505,0.257732,1.62978,0.300699,0.688202,,,5.5488,-0.528049,-0.431163,999,,,,"sa3016910"
"John Matthews","ARI",2,3,,5.50296,28,3,0,0,50.7,241,54,34,31,7,29,0,9,38,6.74556,5.14793,1.31034,1.2426,0.157676,0.120332,0.03734440356492996,0.26601,1.63708,0.297468,0.669399,,,5.79942,-0.539248,-0.384299,999,,,,"sa3010311"
"Wilkin Ramos","NYM",2,5,,5.58,34,0,0,0,50,238,48,34,31,6,38,0,5,45,8.1,6.84,1.18421,1.08,0.189076,0.159664,0.029411762952804565,0.246154,1.72,0.291667,0.670103,,,5.59504,-0.547475,-0.779703,999,,,,"sa3006487"
"Ryan Sublette","LAD",3,3,,5.61201,38,1,0,0,43.3,207,41,29,27,7,34,1,5,44,9.1455,7.06697,1.29412,1.45497,0.21256,0.164251,0.04830917716026306,0.244048,1.7321,0.290598,0.705521,,,6.0264,-0.550254,-0.515795,999,,,,"sa3017781"
"Trey Riley","ATL",2,3,,5.61151,36,0,0,0,41.7,197,43,28,26,6,30,0,3,35,7.55396,6.47482,1.16667,1.29496,0.177665,0.152284,0.02538071572780609,0.262195,1.7506,0.300813,0.696594,,,5.82099,-0.564169,-0.4477,999,,,,"sa3007611"
"Jake Pilarski","LAD",1,2,,6.03217,33,0,0,0,37.3,178,40,27,25,6,26,0,3,28,6.75603,6.27346,1.07692,1.44772,0.157303,0.146067,0.01123596727848053,0.268456,1.76944,0.295652,0.677083,,,6.17729,-0.577785,-0.687567,999,,,,"sa3020685"
"Sean Reynolds","SDP",2,2,,5.33214,47,0,0,0,55.7,258,52,36,33,8,38,0,4,51,8.24057,6.14004,1.34211,1.29264,0.197674,0.147287,0.050387606024742126,0.240741,1.6158,0.280255,0.685279,,,5.55307,-0.586487,-0.709101,999,,,,"sa917966"
"Vin Timpanelli","CIN",2,4,,6.31915,38,0,0,0,47,222,45,36,33,8,33,0,8,45,8.61702,6.31915,1.36364,1.53191,0.202703,0.148649,0.054054051637649536,0.248619,1.65957,0.289062,0.628743,,,6.16993,-0.594732,-0.802833,999,,,,"sa3014814"
"Clay Helvey","SFG",2,3,,5.44276,36,0,0,0,46.3,219,49,30,28,7,30,1,2,39,7.58099,5.83153,1.3,1.36069,0.178082,0.136986,0.04109589755535126,0.262032,1.70626,0.297872,0.708093,,,5.60925,-0.611444,-0.548828,999,,,,"sa3007459"
"Andrew Schultz","PHI",1,3,,6.68571,35,0,0,0,35,172,35,28,26,6,29,1,5,33,8.48571,7.45714,1.13793,1.54286,0.19186,0.168605,0.023255810141563416,0.253623,1.82857,0.292929,0.647482,,,6.51218,-0.638181,-0.827115,999,,,,"sa3010782"
"Eduarniel Nunez","CHC",2,3,,5.88378,34,0,0,0,41.3,198,41,29,27,6,32,0,5,37,8.06295,6.97337,1.15625,1.30751,0.186869,0.161616,0.02525252103805542,0.254658,1.76755,0.29661,0.681115,,,6.03954,-0.64189,-0.630953,999,,,,"sa3005284"
"Ricky Karcher","ARI",3,6,,5.4386,47,0,0,0,51.3,248,45,34,31,6,49,1,5,54,9.47368,8.59649,1.10204,1.05263,0.217742,0.197581,0.020161285996437073,0.231959,1.83236,0.291045,0.700935,,,5.82814,-0.649457,-0.547762,999,,,,"23449"
"Jayvien Sandridge","SDP",2,4,,5.74468,33,1,0,0,47,226,40,32,30,7,44,1,4,53,10.1489,8.42553,1.20455,1.34043,0.234513,0.19469,0.03982299566268921,0.224719,1.78723,0.279661,0.700809,,,5.99972,-0.655843,-0.696671,999,,,,"sa3007621"
"Joey Lancellotti","NYM",1,1,,6.34091,28,1,0,0,44,210,49,34,31,8,29,0,2,35,7.15909,5.93182,1.2069,1.63636,0.166667,0.138095,0.02857142686843872,0.273743,1.77273,0.301471,0.658683,,,6.1414,-0.669731,-1.01808,999,,,,"sa3019879"
"Burl Carraway","CHC",1,2,,8,19,0,0,0,18,97,17,17,16,3,26,0,2,18,9,13,0.692308,1.5,0.185567,0.268041,-0.08247421681880951,0.246377,2.38889,0.291667,0.670103,,,8.08837,-0.673569,-0.694668,999,,,,"sa3014495"
"Zach Barnes","ARI",3,4,,5.5102,35,0,0,0,49,234,53,32,30,6,32,0,5,33,6.06122,5.87755,1.03125,1.10204,0.141026,0.136752,0.004273504018783569,0.269036,1.73469,0.297468,0.691906,,,5.76524,-0.691259,-0.475392,999,,,,"sa3017203"
"Hugh Fisher","ARI",1,3,,6.26374,24,0,0,0,27.3,137,27,21,19,4,23,0,8,23,7.58242,7.58242,1,1.31868,0.167883,0.167883,0,0.254717,1.8315,0.291139,0.653153,,,6.88141,-0.719494,-0.56991,999,,,,"sa3017255"
"Tanner Dodson","LAD",4,5,,5.74468,41,0,0,0,51.7,248,58,36,33,8,33,0,4,35,6.09284,5.74468,1.06061,1.39265,0.141129,0.133065,0.008064508438110352,0.274882,1.76015,0.297619,0.689223,,,6.05968,-0.73526,-0.81142,999,,,,"sa3007008"
"Troy Miller","NYM",2,6,,7.16327,12,11,0,0,49,235,58,42,39,13,32,0,1,38,6.97959,5.87755,1.1875,2.38776,0.161702,0.13617,0.025531917810440063,0.287129,1.83673,0.298013,0.668524,,,7.17341,-0.788906,-1.01889,999,,,,"sa3008453"
"Jake Gozzo","CIN",2,4,,7.04348,35,0,0,0,46,222,50,39,36,8,33,0,6,32,6.26087,6.45652,0.969697,1.56522,0.144144,0.148649,-0.004504501819610596,0.273224,1.80435,0.293706,0.612813,,,6.66808,-0.811879,-1.12349,999,,,,"sa3014979"
