Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Taylor Rashi","ARI",0.426298,0.381728,0,4.76076,12.33,0,0,0,,21.7024,95.2448,20.4549,12.29,11.48,3.05719,10.3435,0.854926,0.63345,20.5565,8.5248,4.28947,1.98738,1.26782,0.215828,0.1086,0.10722870379686356,0.242737,1.41913,0.286835,0.697948,,,4.58942,0.0119662,-0.0510385,999,,,,,,,82.9,3.7681818181818185,80,3.6363636363636362,,,,,,,,,,,,,,,,,,,"Taylor Rashi","26344",688497
"Daniel Lynch IV","KCR",2.00012,1.86793,0,4.63402,48.494,0.441,0,10.7651,,55.9342,244.208,55.8462,30.91,28.8,6.99589,20.5374,1.5689,4.32886,41.8785,6.7384,3.30453,2.03914,1.12566,0.171487,0.0840977,0.08738922327756882,0.254608,1.3656,0.286566,0.682896,,,4.59736,0.0118448,-0.17658,999,,,,,,,235.70000000000007,4.208928571428573,242,4.321428571428571,,,,,,,,,,,,,,,,,,,"Daniel Lynch IV","21537",663738
"Tayler Saucedo","LAA",0.883944,0.827475,0,4.55956,24.776,0,0,0.6185,,24.8708,108.869,24.8789,13.52,12.6,2.83343,10.3226,0.672604,1.42599,20.0317,7.24888,3.73543,1.94058,1.02533,0.183999,0.0948166,0.08918211609125137,0.256166,1.41537,0.296888,0.694147,,,4.42246,0.01033,-0.0952222,999,,,,,,,94.1,3.764,97,3.88,,,,,,,,,,,,,,,,,,,"Tayler Saucedo","17888",642048
"Logan VanWey","HOU",0.40039,0.302215,0,4.49242,8.456,0,0,0,,10.1571,44.0627,8.89244,5.42,5.07,1.48681,4.74258,0.356087,0.59592,9.93944,8.80713,4.2023,2.09579,1.31743,0.225575,0.107632,0.117942214012146,0.229635,1.34241,0.271288,0.711042,,,4.65773,0.00936427,0.0230333,999,,,,,,,40.300000000000004,4.03,39,3.9,,,,,,,,,,,,,,,,,,,"Logan VanWey","31884",701121
"Tucker Davidson","PHI",0.206074,0.152064,0,4.59568,5.561,0,0,0.6451,,5.8555,25.6,5.77461,3.22,2.99,0.668506,2.47256,0.16344,0.25218,4.9208,7.56335,3.80037,1.99016,1.02751,0.192218,0.0965842,0.09563423693180084,0.252439,1.40845,0.29539,0.687593,,,4.33456,0.00930053,0.0138199,999,,,,,,,24.500000000000007,4.083333333333335,25,4.166666666666667,,,,,,,,,,,,,,,,,,,"Tucker Davidson","19871",656353
"Nick Hernandez","ATH",0.41736,0.364271,0,4.60684,9.655,0,0,0,,11.878,51.3911,10.3362,6.51,6.08,1.98508,5.41805,0.3408,0.603911,12.2997,9.31949,4.10528,2.27013,1.5041,0.239334,0.105428,0.13390645384788513,0.227825,1.32634,0.268661,0.712459,,,4.75768,0.00910348,-0.0739255,999,,,,,,,44.20000000000002,3.683333333333335,40,3.3333333333333335,,,,,,,,,,,,,,,,,,,"Nick Hernandez","19281",663321
"Jake Eder","WSN",0.493961,0.551832,0,4.82885,13.811,0.002,0,0.6452,,16.886,74.2845,16.4809,9.69,9.06,2.19221,7.4788,0.492379,0.867519,14.7183,7.84465,3.98609,1.968,1.16842,0.198134,0.100678,0.09745653718709946,0.249945,1.41891,0.291442,0.683068,,,4.56242,0.00854138,-0.113109,999,,,,,,,69.60000000000002,4.094117647058825,69,4.0588235294117645,,,,,,,,,,,,,,,,,,,"Jake Eder","27590",671109
"Matt Bowman","MIN",0.546456,0.463654,0,4.98102,11.44,0,0,0.6406,,14.0935,62.2629,14.6833,8.33,7.8,1.63588,5.60158,0.375191,0.879545,10.7176,6.84416,3.57712,1.91331,1.04466,0.172134,0.0899664,0.0821675956249237,0.263228,1.43931,0.300436,0.664358,,,4.50276,0.00825353,-0.0693912,999,,,,,,,45,3.2142857142857144,49,3.5,,,,,,,,,,,,,,,,,,,"Matt Bowman","13528",621199
"Ryan Loutos","SEA",0.604881,0.607254,0,4.70771,15.906,0,0,0.65,,16.4411,71.9797,16.5696,9.21,8.6,2.0754,6.72317,0.564985,0.672218,13.2163,7.23471,3.68032,1.96578,1.13609,0.183611,0.0934036,0.09020772576332092,0.256558,1.41674,0.294045,0.690766,,,4.51788,0.00790064,-0.0649976,999,,,,,,,55.60000000000001,3.4750000000000005,60,3.75,,,,,,,,,,,,,,,,,,,"Ryan Loutos","29521",702795
"Guillo Zuñiga","SEA",0.219587,0.210687,0,4.58031,5.597,0,0,0.65,,5.8555,25.251,5.27064,3.19,2.98,0.879177,2.44186,0.207964,0.314775,5.6043,8.61389,3.75317,2.2951,1.35131,0.221944,0.0967034,0.12524030357599258,0.23431,1.31714,0.27428,0.697738,,,4.58516,0.00755591,0.0138199,999,,,,,,,29.10000000000001,4.850000000000001,27,4.5,,,,,,,,,,,,,,,,,,,"Guillo Zuniga","19588",670871
"Jorge Alcala","TOR",0.802256,0.536836,0,4.73155,17.56,0,0,0,,18.812,81.105,17.5679,10.58,9.89,3.12746,7.43874,0.349865,0.762836,17.8855,8.55676,3.55883,2.40438,1.49623,0.220523,0.0917173,0.12880564481019974,0.240975,1.32929,0.278287,0.699365,,,4.70279,0.00695014,-0.108773,999,,,,,,,68.89999999999999,3.6263157894736837,68,3.5789473684210527,,,,,,,,,,,,,,,,,,,"Jorge Alcala","19459",660896
"Vince Velasquez","CHC",0.237849,0.20883,0,4.8446,5.712,0,0,0.7226,,6.0005,26.2542,5.55398,3.45,3.23,0.913357,2.79203,0.140999,0.291914,6.06184,9.092,4.18769,2.17112,1.36992,0.23089,0.106346,0.1245441883802414,0.239703,1.39088,0.286545,0.692768,,,4.63531,0.00561752,0.0138199,999,,,,,,,23.500000000000007,3.916666666666668,24,4,,,,,,,,,,,,,,,,,,,"Vince Velasquez","11189",592826
"Jesse Scholtens","TBR",1.04458,1.10115,0,5.07554,24.199,0.479,0,0.6597,,31.5454,139.158,32.5316,19.1,17.79,4.92561,12.764,1.00329,1.19031,28.3627,8.09198,3.6416,2.2221,1.40529,0.203817,0.091723,0.11209424585103989,0.25983,1.43588,0.300342,0.682181,,,4.69385,0.00515241,-0.230422,999,,,,,,,107.50000000000001,3.3593750000000004,113,3.53125,,,,,,,,,,,,,,,,,,,"Jesse Scholtens","19205",669947
"Jose Franco","CIN",0.481674,0.434538,0,4.772,12.538,0.003,0,0,,13.1077,57.1599,11.9061,7.41,6.95,2.21209,6.01306,0.37617,0.641744,13.6203,9.35197,4.12869,2.26512,1.51887,0.238285,0.105197,0.13308725506067276,0.235741,1.36707,0.279587,0.709014,,,4.77394,0.00481295,-0.0210759,999,,,,,,,47.39999999999999,3.6461538461538456,46,3.5384615384615383,,,,,,,,,,,,,,,,,,,"Jose Franco","sa3008714",683742
"Cam Sanders","PIT",1.42004,1.07419,0,4.62961,31.31,0,0,0.6566,,33.6508,150.467,29.297,18.42,17.31,3.92884,20.975,1.22274,1.92258,33.6992,9.01295,5.60983,1.60663,1.05078,0.223964,0.1394,0.08456455171108246,0.229656,1.49393,0.282053,0.711433,,,4.69139,0.00446155,-0.0237762,999,,,,,,,130.00000000000003,3.8235294117647065,121,3.5588235294117645,,,,,,,,,,,,,,,,,,,"Cam Sanders","23479",676742
"Bradley Blalock","MIA",0.432342,0.677057,0,5.19302,12.031,0.589,0,0.6387,,15.9618,71.2392,17.1729,9.88,9.21,2.2251,6.88651,0.55963,0.594631,11.5208,6.49599,3.88293,1.67296,1.25461,0.161721,0.0966674,0.06505325436592102,0.269344,1.50731,0.298883,0.677006,,,4.90987,0.00391125,-0.115259,999,,,,,,,53.60000000000001,3.3500000000000005,58,3.625,,,,,,,,,,,,,,,,,,,"Bradley Blalock","26419",687134
"Shinnosuke Ogasawara","WSN",0.297277,0.416608,0,4.83069,8.079,0.241,0,0.6452,,11.8865,52.1519,12.0991,6.85,6.38,1.5624,4.63186,0.34857,0.471447,9.62303,7.28619,3.50706,2.07757,1.18299,0.184519,0.0888148,0.09570455551147461,0.257162,1.40756,0.293803,0.679403,,,4.51275,0.00219975,-0.0737407,999,,,,,,,42.000000000000014,3.5000000000000013,43,3.5833333333333335,,,,,,,,,,,,,,,,,,,"Shinnosuke Ogasawara","35324",829272
"Jalen Beeks","TEX",2.29132,1.87642,0,4.75978,50.023,0.16,1,6.9607,,51.6578,225.03,51.5217,29.25,27.32,7.26301,19.5646,1.21112,2.54978,41.3361,7.20171,3.40861,2.1128,1.26539,0.183691,0.086942,0.09674916416406631,0.253907,1.3761,0.286804,0.686763,,,4.64682,0.000645079,-0.185841,999,,,,,,,209.50000000000006,4.028846153846155,215,4.134615384615385,,,,,,,,,,,,,,,,,,,"Jalen Beeks","17192",656222
"Lyon Richardson","CIN",0.699048,0.662612,0,4.65452,18.221,0.157,0,0,,22.3718,98.9568,21.5573,12.36,11.57,2.42523,11.4087,0.742139,0.994417,18.8048,7.56502,4.58961,1.64829,0.975651,0.19003,0.115289,0.07474108785390854,0.249063,1.47355,0.292881,0.696838,,,4.52651,-0.000444455,-0.0512378,999,,,,,,,83.00000000000001,3.7727272727272734,86,3.909090909090909,,,,,,,,,,,,,,,,,,,"Lyon Richardson","24581",680689
