Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Johan Rojas","PHI",30,100,91,22,16,3,1,1,13,10,5,0,21,1,1,2,,6,1,0.238484,0.0500022,0.210308,0.237757,0.282839,0.334205,0.27173,0.617044,0.0957204,7.93565,0.295163,0,0.626872,8.34578,-3.38196,69.658,0.626872,1.75306,-2.9322104454040527,2.0075214505195618,0.240991,581.510009765625,,,,,,,82.6,2.753333333,82.6,2.753333333,,,,,,,,,,,,,,,,,,,"Johan Rojas","24336",679032
"Jacob Young","WSN",34,125,112,27,21,4,1,1,15,10,8,0,22,2,1,2,,7,2,0.238983,0.0656078,0.175113,0.374659,0.301173,0.305286,0.273225,0.606458,0.0663027,6.4805,0.290133,0,0.209174,10.594,-4.08061,72.3914,0.209174,1.64678,-3.8430134505033493,2.056862860918045,0.236922,294.55999755859375,,,,,,,103.6,3.047058823,103.6,3.047058823,,,,,,,,,,,,,,,,,,,"Jacob Young","29931",696285
"Brewer Hicklen","PHI",18,73,64,14,8,3,0,3,10,11,7,0,24,2,0,0,,4,0,0.217161,0.0956789,0.324926,0.294464,0.310704,0.405602,0.313067,0.716306,0.188442,7.63529,0.295141,0,0.470268,8.56664,-0.0300533,99.6703,0.470268,0.136773,0.44191464222967625,-0.6703149080276489,0.235932,999,,,,,,,85.9,4.772222222,85.9,4.772222222,,,,,,,,,,,,,,,,,,,"Brewer Hicklen","20450",676551
"Jordan Lawlar","ARI",16,67,59,13,9,3,0,1,8,7,5,0,17,1,0,0,,3,0,0.220538,0.0818948,0.24808,0.330114,0.298237,0.333496,0.282754,0.631733,0.112958,6.36338,0.284458,0,0.21254,6.15759,-1.66056,77.6867,0.21254,0.830531,-1.5322653204202652,1.5645270347595215,0.227289,403.510009765625,,,,,,,55.6,3.475,55.6,3.475,,,,,,,,,,,,,,,,,,,"Jordan Lawlar","29976",691783
"Eli White","ATL",26,84,77,18,13,3,1,2,11,9,6,0,23,1,0,0,,3,1,0.23613,0.0687343,0.274937,0.25,0.298567,0.372007,0.294577,0.670574,0.135877,7.29536,0.307987,0,0.305284,8.58769,-1.29367,87.0639,0.305284,1.31377,-0.9732141196727753,0.4284619092941284,0.227124,750.8099975585938,,,,,,,80.9,3.111538461,80.9,3.111538461,,,,,,,,,,,,,,,,,,,"Eli White","19346",642201
"Yohel Pozo","STL",20,73,70,19,13,4,0,2,8,10,2,0,8,0,0,0,,0,0,0.275407,0.0270308,0.108521,0.249084,0.294755,0.426304,0.30931,0.721059,0.150897,2.0148,0.284536,0,-0.163636,8.31572,-0.251762,99.3663,-0.163636,-0.756141,-0.217935461550951,0.005293369293212891,0.223599,999,,,,,,,72.8,3.64,72.8,3.64,,,,,,,,,,,,,,,,,,,"Yohel Pozo","18848",650968
"Oliver Dunn","MIL",18,63,55,12,7,3,1,1,7,7,6,0,21,1,0,0,,1,0,0.213753,0.0975142,0.339719,0.287044,0.2957,0.354874,0.287217,0.650574,0.141121,6.03084,0.316681,0,0.0666832,6.05214,-1.34332,83.3945,0.0666832,1.07708,-1.1615957170724869,1.256027340888977,0.221566,638.4099731445312,,,,,,,58.9,3.272222222,58.9,3.272222222,,,,,,,,,,,,,,,,,,,"Oliver Dunn","26295",686554
"Graham Pauley","MIA",27,103,92,21,13,5,0,2,12,10,9,0,24,1,1,0,,1,0,0.222833,0.0836355,0.232902,0.359102,0.295245,0.358991,0.288172,0.654236,0.136158,4.45057,0.272318,0,-0.0718042,9.94519,-2.11045,81.1608,-0.0718042,0.820392,-2.3434099555015564,1.1185851693153381,0.219555,748.02001953125,,,,,,,90.8,3.362962962,90.8,3.362962962,,,,,,,,,,,,,,,,,,,"Graham Pauley","31363",688363
"Christian Koss","SFG",23,79,72,18,13,3,0,2,9,9,4,0,18,1,1,1,,2,0,0.248144,0.0490529,0.233567,0.210016,0.295276,0.370049,0.291456,0.665325,0.121906,5.70232,0.3103,0,0.0169749,7.86401,-1.41426,88.2037,0.0169749,0.437376,-1.0777149833738804,0.5841398388147354,0.215104,999,,,,,,,75.1,3.265217391,75.1,3.265217391,,,,,,,,,,,,,,,,,,,"Christian Koss","27653",683766
"Ji Hwan Bae","PIT",19,71,63,17,12,3,1,1,11,7,6,0,16,0,0,0,,3,1,0.260621,0.0852927,0.227516,0.374887,0.325791,0.373687,0.308082,0.699477,0.113065,7.23359,0.332447,0,0.0785604,7.97175,-0.313575,94.818,0.0785604,-0.160513,-0.35086720436811447,0.09877265989780426,0.211463,739.989990234375,,,,,,,76.9,4.047368421,76.9,4.047368421,,,,,,,,,,,,,,,,,,,"Ji Hwan Bae","23818",678225
