Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Nico Hoerner","CHC",40,175,159,43,33,8,1,2,20,14,11,0,18,3,1,0,,7,2,0.27116,0.0650472,0.102928,0.631966,0.32847,0.361414,0.305301,0.689884,0.0902544,5.95988,0.295178,0.165246,0.521031,19.3286,-1.18674,96.6548,0.686278,2.20497,-0.000017523765563964844,2.8420073986053467,0.878151,203.32000732421875,,,,,,,179.2,4.48,179.2,4.48,,,,,,,,,,,,,,,,,,,"Nico Hoerner","21479",663538
"Geraldo Perdomo","ARI",38,165,140,36,25,7,1,2,20,13,19,0,24,2,2,2,,5,1,0.25537,0.114603,0.147621,0.776335,0.347577,0.370636,0.319762,0.718213,0.115266,5.52462,0.290612,0.165576,0.156945,20.1624,0.809361,103.116,0.322521,0.0418391,0.9254804253578186,1.8071168921887875,0.8337,430.2699890136719,,,,,,,176.1,4.634210526,176.1,4.634210526,,,,,,,,,,,,,,,,,,,"Geraldo Perdomo","22799",672695
"Austin Riley","ATL",26,114,103,29,17,6,0,6,16,19,8,1,30,2,1,0,,1,0,0.275794,0.0741234,0.259382,0.285769,0.337,0.509481,0.360477,0.846481,0.233687,3.49506,0.328858,0.00583815,-0.154633,17.76,4.3301,132.437,-0.148795,-0.440498,4.207451179623604,-0.03216445446014404,0.812544,29.6200008392334,,,,,,,165.1,6.35,165.1,6.35,,,,,,,,,,,,,,,,,,,"Austin Riley","18360",663586
"Freddie Freeman","LAD",39,170,149,41,26,9,0,6,23,23,18,1,32,2,1,0,,2,1,0.275774,0.10465,0.18874,0.554465,0.358589,0.451124,0.351612,0.809714,0.17535,4.03223,0.315509,0.0212571,-0.118183,25.198,5.22065,126.741,-0.0969261,-0.00550571,5.245272763073444,-3.0678512193262577,0.794538,26.920000076293945,,,,,,,224.1,5.746153846,224.1,5.746153846,,,,,,,,,,,,,,,,,,,"Freddie Freeman","5361",518692
"Willson Contreras","STL",37,161,140,36,20,8,0,7,19,22,15,1,40,5,1,0,,1,1,0.254341,0.0917444,0.249844,0.367207,0.344866,0.463639,0.350249,0.808505,0.209297,3.1943,0.305711,-0.116445,-0.172705,23.6378,4.75675,127.515,-0.289149,0.1296,4.906002372503281,-2.8271899819374084,0.75308,72.54000091552734,,,,,,,209.7,5.667567567,209.7,5.667567567,,,,,,,,,,,,,,,,,,,"Willson Contreras","11609",575929
"CJ Abrams","WSN",39,167,151,38,24,8,1,5,20,18,10,0,32,4,1,0,,9,2,0.253602,0.060699,0.190323,0.318925,0.314228,0.421759,0.319202,0.735988,0.168157,6.78331,0.288402,0.0927644,0.642816,20.3564,0.744513,103.957,0.735581,-1.23517,1.5115430355072021,0.2944589853286743,0.745957,49.619998931884766,,,,,,,191.2,4.902564102,191.2,4.902564102,,,,,,,,,,,,,,,,,,,"CJ Abrams","25768",682928
"Ezequiel Tovar","COL",40,172,161,42,26,10,1,6,17,18,7,0,42,1,1,1,,3,1,0.261606,0.0429161,0.243009,0.176603,0.296727,0.436843,0.315015,0.73357,0.175237,4.60636,0.318019,-0.00847192,-0.0846908,20.4358,0.18441,87.8371,-0.0931627,2.30764,-2.556343950331211,4.154863238334656,0.742931,129.3000030517578,,,,,,,192.2,4.805,192.2,4.805,,,,,,,,,,,,,,,,,,,"Ezequiel Tovar","24064",678662
"Masyn Winn","STL",38,166,152,38,26,8,1,3,19,16,11,0,32,1,1,1,,4,1,0.251806,0.0671297,0.190109,0.353112,0.303958,0.384318,0.300398,0.688275,0.132512,5.52804,0.294668,0.159178,0.194599,17.7042,-1.78595,93.1587,0.353777,0.810681,-0.9796205759048462,2.5884588956832886,0.722232,157.3800048828125,,,,,,,158.7,4.176315789,158.7,4.176315789,,,,,,,,,,,,,,,,,,,"Masyn Winn","27479",691026
"Oneil Cruz","PIT",29,124,111,27,15,6,1,6,15,16,12,1,38,1,1,0,,7,1,0.246669,0.097377,0.304169,0.320141,0.322979,0.463329,0.337499,0.786308,0.216659,6.51252,0.318605,0.0472615,0.647582,17.0158,2.39819,115.025,0.694843,-0.377231,2.891148865222931,-0.0315517783164978,0.711397,37.369998931884766,,,,,,,169.2,5.834482758,169.2,5.834482758,,,,,,,,,,,,,,,,,,,"Oneil Cruz","21711",665833
"Brandon Nimmo","NYM",37,160,140,34,22,6,1,5,22,19,16,1,35,3,1,0,,3,1,0.245516,0.0996954,0.220364,0.452413,0.332001,0.414502,0.326738,0.746503,0.168986,5.17691,0.289997,-0.0540505,-0.139917,20.4457,1.68644,112.991,-0.193968,1.09413,2.243073910474777,-0.8762356042861938,0.676494,193.07000732421875,,,,,,,180.4,4.875675675,180.4,4.875675675,,,,,,,,,,,,,,,,,,,"Brandon Nimmo","12927",607043
"Sean Murphy","ATL",25,101,88,20,11,4,0,4,13,15,10,0,26,2,1,0,,0,0,0.230742,0.0954247,0.261004,0.365607,0.320361,0.434422,0.328149,0.754783,0.20368,3.01113,0.273633,-0.0309211,-0.128558,13.0198,1.17957,110.157,-0.15948,0.614825,1.0431448966264725,1.9370477199554443,0.675796,295.67999267578125,,,,,,,109.2,4.368,109.2,4.368,,,,,,,,,,,,,,,,,,,"Sean Murphy","19352",669221
"Rafael Devers","SFG",40,174,150,38,22,8,1,7,21,22,20,1,40,2,1,0,,1,0,0.252915,0.115361,0.233162,0.494771,0.344952,0.455145,0.346287,0.800097,0.20223,3.28338,0.296651,-0.033579,-0.223697,24.9745,4.58093,125.924,-0.257276,-0.316028,5.029564410448074,-4.137632966041565,0.674442,40.939998626708984,,,,,,,225.4,5.635,225.4,5.635,,,,,,,,,,,,,,,,,,,"Rafael Devers","17350",646240
"Max Muncy","LAD",28,122,102,23,13,4,0,6,17,18,18,0,30,1,1,0,,1,0,0.225643,0.143484,0.245549,0.584341,0.343536,0.446783,0.343839,0.790319,0.22114,3.79464,0.255001,-0.00806397,-0.11381,17.3419,2.98313,121.384,-0.121874,-0.634075,2.9486153349280357,-0.3999696224927902,0.672071,260.94000244140625,,,,,,,153.7,5.489285714,153.7,5.489285714,,,,,,,,,,,,,,,,,,,"Max Muncy","13301",571970
"Francisco Alvarez","NYM",25,99,87,20,12,4,0,5,13,15,10,0,26,1,1,0,,0,0,0.235199,0.0978977,0.259248,0.377621,0.318091,0.443568,0.329322,0.761659,0.208369,3.07954,0.275195,-0.0631647,-0.117547,12.8187,1.24645,114.772,-0.180711,-0.74271,1.5287718772888184,0.8582156300544739,0.671063,244.35000610351562,,,,,,,116.6,4.664,116.6,4.664,,,,,,,,,,,,,,,,,,,"Francisco Alvarez","26121",682626
"J.T. Realmuto","PHI",34,133,122,31,20,6,1,4,17,16,9,0,32,2,1,0,,2,1,0.254518,0.0661265,0.244135,0.270861,0.31269,0.421438,0.318498,0.734128,0.16692,4.92011,0.311385,-0.0175778,-0.0442376,16.1461,0.517498,101.867,-0.0618153,0.351715,0.22992373257875443,2.7887519896030426,0.663586,140.24000549316406,,,,,,,146.3,4.302941176,146.3,4.302941176,,,,,,,,,,,,,,,,,,,"J.T. Realmuto","11739",592663
