Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Noelvi Marte","CIN",20,86,80,20,14,4,0,2,10,10,5,0,20,1,1,0,,3,1,0.252552,0.0603162,0.225874,0.267035,0.302719,0.393681,0.303238,0.6964,0.141129,5.11892,0.303026,0.0859648,0.134012,9.42383,-0.722763,88.4762,0.219976,-0.813687,-0.9495118111371994,-1.764304280281067,0.0119132,499.42999267578125,,,,,,,83.3,4.165,83.3,4.165,,,,,,,,,,,,,,,,,,,"Noelvi Marte","26517",682622
"Brett Wisely","SFG",1,5,5,1,1,0,0,0,1,0,0,0,1,0,0,0,,0,0,0.229829,0.0735539,0.230427,0.319206,0.288258,0.34594,0.280027,0.634198,0.116111,3.64846,0.290167,-0.00512295,-0.00459948,0.479745,-0.14427,80.3282,-0.00972244,0.0474322,-0.13249976374208927,0.06641365773975849,0.0110884,749.219970703125,,,,,,,0.6,0.6,0.6,0.6,,,,,,,,,,,,,,,,,,,"Brett Wisely","27735",689172
"Jerar Encarnacion","SFG",4,18,16,4,2,1,0,1,2,2,1,0,5,0,0,0,,0,0,0.233988,0.0745427,0.31003,0.240437,0.292958,0.387127,0.297223,0.680085,0.153139,3.02987,0.314305,-0.0167642,-0.0102771,1.84565,-0.234397,92.1769,-0.0270413,-0.00448635,-0.18979532085359097,-0.2828814066015184,0.0110354,444,,,,,,,21.7,5.425,21.7,5.425,,,,,,,,,,,,,,,,,,,"Jerar Encarnacion","21871",666464
"Billy Cook","PIT",2,10,10,2,1,0,0,0,1,1,1,0,3,0,0,0,,0,0,0.22229,0.0667656,0.29297,0.227892,0.277123,0.357757,0.278156,0.63488,0.135467,5.15943,0.294705,0.010139,0.0356963,0.920388,-0.297204,74.1973,0.0458354,0.158927,-0.26839393377304077,0.03546974062919617,0.0109553,720.0700073242188,,,,,,,4.2,2.1,4.2,2.1,,,,,,,,,,,,,,,,,,,"Billy Cook","29573",695257
"Alexander Canario","PIT",14,59,53,12,7,2,0,2,7,7,5,0,19,0,0,0,,1,0,0.215419,0.0805427,0.325498,0.247445,0.284006,0.378168,0.290755,0.662174,0.162748,4.08728,0.291843,-0.0601695,0.00997938,5.81462,-1.08507,82.8785,-0.0501901,-0.080194,-1.2317340672016144,-0.5863668471574783,0.0109046,747.030029296875,,,,,,,55.7,3.978571428,55.7,3.978571428,,,,,,,,,,,,,,,,,,,"Alexander Canario","22842",672744
"Trey Lipscomb","WSN",2,9,8,2,2,0,0,0,1,1,1,0,2,0,0,0,,0,0,0.227734,0.0611261,0.204033,0.299589,0.276567,0.278392,0.249338,0.55496,0.0506584,3.62392,0.282915,-0.000825254,-0.0108534,0.579614,-0.460412,55.9324,-0.0116787,0.24159,-0.47007672768086195,0.2732257507741451,0.00957391,750.1599731445312,,,,,,,6.2,3.1,6.2,3.1,,,,,,,,,,,,,,,,,,,"Trey Lipscomb","31567",702358
"Cam Devanney","PIT",5,21,19,4,3,1,0,1,2,2,2,0,6,0,0,0,,0,0,0.216464,0.0736985,0.281363,0.261934,0.280205,0.355968,0.280334,0.636173,0.139504,2.58094,0.280928,-0.0213671,-0.0329051,1.87734,-0.557848,75.6983,-0.0542722,-0.0804152,-0.6461707800626755,0.055387310683727264,0.00907714,999,,,,,,,21.7,4.34,21.7,4.34,,,,,,,,,,,,,,,,,,,"Cam Devanney","sa1170010",687478
"Connor Joe","CIN",1,5,5,1,1,0,0,0,1,1,1,0,1,0,0,0,,0,0,0.235427,0.108755,0.227638,0.477756,0.323218,0.346596,0.300505,0.669814,0.111169,3.13104,0.298411,-0.00475084,-0.0103101,0.553964,-0.0548312,86.5932,-0.015061,0.0708874,-0.09669568110257387,0.002986207604408264,0.00781484,650.75,,,,,,,3.6,3.6,3.6,3.6,,,,,,,,,,,,,,,,,,,"Connor Joe","16572",656582
"Brett Sullivan","PIT",1,3,3,1,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0.222222,0.0689655,0.172414,0.4,0.275862,0.37037,0.283348,0.646232,0.148148,1.30357,0.238095,0.000828225,-0.00429556,0.293779,-0.0772966,77.7753,-0.00346734,-0.00845912,-0.08595267846249044,0.05326927453279495,0.0072733,999,,,,,,,2.6,2.6,2.6,2.6,,,,,,,,,,,,,,,,,,,"Brett Sullivan","18217",664954
"Will Wagner","SDP",1,5,5,1,1,0,0,0,1,1,1,0,1,0,0,0,,0,0,0.2492,0.100397,0.184895,0.542995,0.326961,0.31942,0.292434,0.646381,0.0702201,3.01731,0.303996,-0.0064622,-0.00981739,0.533103,-0.0909121,89.3979,-0.0162796,-0.00252251,-0.08245031721889973,-0.021503992844372988,0.0071985,526.3900146484375,,,,,,,3.6,3.6,3.6,3.6,,,,,,,,,,,,,,,,,,,"Will Wagner","29634",695238
