Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Hayden Birdsong","SFG",6,7,,4.48839,40,18,0,1,,98,425,87,53,49,13,46,,8,101,9.28633,4.25623,2.18182,1.16079,0.238095,0.109127,0.1289682537317276,0.234091,1.35856,0.288525,0.693431,,,4.43045,0.495565,0.523631,413.05999755859375,,,,,,,383.1000000000001,3.9091836734693888,365,3.7244897959183674,,,,,,,,,,,,,,,,,,,"Hayden Birdsong","31635",806185
"Bryan Hudson","MIL",4,3,,3.51562,60,0,1,11,,60,247,48,25,23,7,22,,3,65,9.70312,3.23438,3,0.984375,0.262357,0.0874525,0.1749049425125122,0.21519,1.15625,0.273292,0.732087,,,3.65085,0.493442,0.675087,999,,,,,,,337.09999999999997,5.618333333333333,313,5.216666666666667,,,,,,,,,,,,,,,,,,,"Bryan Hudson","19924",663542
"Cal Quantrill","MIA",7,9,,4.78936,26,26,0,0,,139,613,146,80,74,20,54,,9,98,6.31929,3.45898,1.82692,1.26386,0.159396,0.0872483,0.07214765250682831,0.265421,1.43385,0.292162,0.692951,,,4.94032,0.480821,0.886835,701.47998046875,,,,,,,410.0000000000001,2.949640287769785,442,3.179856115107914,,,,,,,,,,,,,,,,,,,"Cal Quantrill","19312",615698
"Tylor Megill","NYM",4,4,,4.37121,52,8,0,1,,84,365,79,45,41,11,34,,4,85,9.05464,3.59063,2.52174,1.17086,0.232,0.092,0.14000000059604645,0.240535,1.33565,0.292453,0.699248,,,4.17255,0.478877,0.27096,420.3299865722656,,,,,,,340.9,4.058333333333333,337,4.011904761904762,,,,,,,,,,,,,,,,,,,"Tylor Megill","21318",656731
"Robert Suarez","SDP",6,5,,3.75712,65,0,28,4,,65,266,56,30,27,7,22,,2,62,8.5389,3.074,2.77778,1.02467,0.231481,0.0833333,0.14814813435077667,0.229592,1.19545,0.278571,0.714286,,,3.88754,0.472878,0.464892,90.88999938964844,,,,,,,457.29999999999995,7.035384615384615,442,6.8,,,,,,,,,,,,,,,,,,,"Robert Suarez","30115",663158
"Joe Mantiply","ARI",5,4,,3.3996,59,0,0,11,,59,247,56,25,22,5,16,,1,52,7.87276,2.50497,3.14286,0.715706,0.208531,0.0663507,0.14218009263277054,0.244898,1.2326,0.297297,0.72695,,,3.34541,0.469077,0.51495,999,,,,,,,326.5,5.533898305084746,327,5.5423728813559325,,,,,,,,,,,,,,,,,,,"Joe Mantiply","14857",573009
"Nick Mears","MIL",4,2,,3.85714,59,0,0,11,,59,256,48,28,25,6,29,,1,73,11.2041,4.40816,2.54167,0.918367,0.286385,0.112676,0.17370891571044922,0.212766,1.30612,0.286885,0.719298,,,3.53383,0.450443,0.240083,737.2000122070312,,,,,,,338,5.728813559322034,317,5.372881355932203,,,,,,,,,,,,,,,,,,,"Nick Mears","25376",683232
"Colin Holderman","PIT",5,3,,3.92727,62,0,3,13,,62,265,54,29,27,6,26,,5,62,9,3.76364,2.3913,0.818182,0.234043,0.0978723,0.13617021590471268,0.230769,1.29091,0.290541,0.703125,,,3.82103,0.445029,0.531686,730.0700073242188,,,,,,,342.5999999999999,5.525806451612902,330,5.32258064516129,,,,,,,,,,,,,,,,,,,"Colin Holderman","22361",670059
"Bryce Elder","ATL",3,3,,4.15862,16,6,0,1,,46,198,45,23,21,5,16,,2,39,7.63448,3.10345,2.46,0.993103,0.197749,0.0803858,0.1173633337020874,0.250883,1.32414,0.295082,0.707547,,,4.06303,0.438261,0.474983,746.5700073242188,,,,,,,189.90000000000003,4.128260869565218,193,4.195652173913044,,,,,,,,,,,,,,,,,,,"Bryce Elder","27779",693821
"Derek Law","WSN",5,4,,3.82138,72,0,5,13,,72,311,71,33,31,7,26,,2,61,7.64275,3.29429,2.32,0.922401,0.19661,0.0847458,0.11186440289020538,0.25,1.347,0.295566,0.742092,,,3.98639,0.432866,0.682129,703.4299926757812,,,,,,,377.1,5.237500000000001,384,5.333333333333333,,,,,,,,,,,,,,,,,,,"Derek Law","13133",571882
"Trevor Williams","WSN",5,6,,4.62077,53,15,0,1,,109,478,117,61,56,17,37,,4,86,7.14119,3.04551,2.34483,1.36523,0.180851,0.0771277,0.10372341424226761,0.267442,1.4119,0.30038,0.710117,,,4.67173,0.425815,0.36209,527.4600219726562,,,,,,,346.3,3.177064220183486,377,3.458715596330275,,,,,,,,,,,,,,,,,,,"Trevor Williams","16977",592866
"Declan Cronin","MIA",3,3,,3.87692,67,0,1,13,,67,295,66,31,29,5,26,,5,59,7.89231,3.46154,2.28,0.692308,0.199301,0.0874126,0.11188811808824539,0.25,1.36923,0.304124,0.719512,,,3.79725,0.414325,0.506554,999,,,,,,,344.69999999999993,5.144776119402984,352,5.253731343283582,,,,,,,,,,,,,,,,,,,"Declan Cronin","25645",686539
"Erik Miller","SFG",4,3,,3.76884,61,0,1,12,,61,265,48,28,26,5,35,,2,76,11.1558,5.12563,2.17647,0.753769,0.285714,0.131274,0.15444016456604004,0.210762,1.35678,0.291667,0.72973,,,3.58524,0.414141,0.347603,999,,,,,,,359.1000000000001,5.886885245901641,334,5.475409836065574,,,,,,,,,,,,,,,,,,,"Erik Miller","26252",669062
"Randy Vásquez","SDP",4,4,,4.33307,25,10,0,1,,62,270,62,32,30,7,21,,5,47,6.81926,2.98343,2.28571,1.06551,0.174229,0.076225,0.09800362586975098,0.252505,1.32597,0.286082,0.693878,,,4.42141,0.402817,0.416821,715.4099731445312,,,,,,,231.49999999999994,3.7338709677419346,239,3.8548387096774195,,,,,,,,,,,,,,,,,,,"Randy Vasquez","24719",681190
"Joel Payamps","MIL",6,4,,3.50847,61,0,2,13,,61,252,52,26,24,7,21,,3,60,8.84746,3.05085,2.9,1.0678,0.237705,0.0819672,0.1557377204298973,0.226244,1.18644,0.275641,0.747508,,,3.91224,0.384156,0.759165,497.739990234375,,,,,,,340.1000000000001,5.5754098360655755,324,5.311475409836065,,,,,,,,,,,,,,,,,,,"Joel Payamps","14332",606303
"Ryan Thompson","ARI",7,5,,3.41772,63,0,0,13,,63,261,60,26,24,6,17,,2,50,7.16094,2.44123,2.93333,0.813743,0.19214,0.0655022,0.1266375631093979,0.25,1.22966,0.294479,0.737705,,,3.67281,0.381333,0.769419,999,,,,,,,331.40000000000003,5.260317460317461,332,5.26984126984127,,,,,,,,,,,,,,,,,,,"Ryan Thompson","16647",657044
"Andrew Painter","PHI",3,3,,4.7093,19,11,0,1,,54,236,50,31,28,9,23,,3,58,9.52326,3.87209,2.45946,1.46512,0.243968,0.0991957,0.14477211982011795,0.237952,1.34884,0.286344,0.695021,,,4.59671,0.379452,0.257945,999,,,,,,,200.90000000000003,3.720370370370371,195,3.611111111111111,,,,,,,,,,,,,,,,,,,"Andrew Painter","sa3017880",691725
"JoJo Romero","STL",6,4,,3.6,61,0,1,13,,61,255,54,27,24,7,20,,3,61,9,2.94545,3.05556,0.981818,0.23913,0.0782609,0.1608695685863495,0.23445,1.21818,0.290541,0.733788,,,3.73012,0.374294,0.468318,740.280029296875,,,,,,,334.9000000000001,5.490163934426231,324,5.311475409836065,,,,,,,,,,,,,,,,,,,"JoJo Romero","19574",668941
"Landen Roupp","SFG",3,3,,3.92308,55,5,0,4,,73,311,67,35,32,8,30,,2,69,8.53846,3.69231,2.3125,0.923077,0.222892,0.0963855,0.1265060231089592,0.238255,1.32051,0.291667,0.718954,,,3.91007,0.36686,0.384554,560.5700073242188,,,,,,,325.6000000000001,4.4602739726027405,319,4.36986301369863,,,,,,,,,,,,,,,,,,,"Landen Roupp","30076",694738
"AJ Smith-Shawver","ATL",4,4,,4.11429,48,8,0,1,,73,307,66,36,33,10,30,,1,73,9.08571,3.68571,2.46512,1.2,0.238739,0.0968468,0.14189188182353973,0.238095,1.31429,0.290323,0.726351,,,4.16648,0.364107,0.500389,474.3699951171875,,,,,,,302.6,4.145205479452055,292,4,,,,,,,,,,,,,,,,,,,"AJ Smith-Shawver","29960",700363
"Matthew Liberatore","STL",5,4,,4.14706,65,5,2,12,,84,361,79,42,39,10,31,,5,77,8.20588,3.35294,2.44737,1.05882,0.211845,0.0865604,0.12528473138809204,0.243038,1.31373,0.289655,0.708191,,,4.16648,0.354986,0.43521,692.3499755859375,,,,,,,397.20000000000005,4.7285714285714295,394,4.690476190476191,,,,,,,,,,,,,,,,,,,"Matthew Liberatore","22294",669461
"Jared Koenig","MIL",5,5,,3.92279,62,0,2,11,,62,266,57,29,27,7,23,,3,58,8.40598,3.36239,2.5,1.00872,0.217391,0.0869565,0.1304347887635231,0.237942,1.29514,0.286344,0.722101,,,4.02576,0.344114,0.534298,733.3099975585938,,,,,,,316.49999999999994,5.104838709677418,311,5.016129032258065,,,,,,,,,,,,,,,,,,,"Jared Koenig","27517",657649
"Aaron Ashby","MIL",4,4,,4.19417,42,5,0,1,,65,288,59,33,30,6,34,,4,64,8.91262,4.80583,1.85455,0.873786,0.221739,0.119565,0.10217390954494476,0.235589,1.4466,0.292683,0.718519,,,4.22473,0.34299,0.350286,444.94000244140625,,,,,,,271.79999999999995,4.1815384615384605,265,4.076923076923077,,,,,,,,,,,,,,,,,,,"Aaron Ashby","23550",676879
"Kyle Hart","SDP",0,0,,4.90266,39,15,0,1,,82,374,83,48,45,13,33,,5,75,8.22176,3.59763,2.28533,1.3687,0.200866,0.0878938,0.11297237128019333,0.246784,1.40934,0.283439,0.689161,,,4.6872,0.33761,-0.0132764,511.3299865722656,,,,,,,271.1000000000001,3.3060975609756107,281,3.426829268292683,,,,,,,,,,,,,,,,,,,"Kyle Hart","19646",606996
"Jose A. Ferrer","WSN",2,4,,4.07547,62,0,3,11,,62,266,61,30,28,6,19,,4,49,7.13208,2.71698,2.625,0.849057,0.185022,0.0704846,0.11453744769096375,0.25,1.28302,0.291925,0.688525,,,3.88346,0.337511,0.243102,589.5,,,,,,,314.4,5.070967741935483,320,5.161290322580645,,,,,,,,,,,,,,,,,,,"Jose A. Ferrer","24017",678606
"Ben Brown","CHC",3,2,,3.74026,31,3,0,1,,44,183,36,20,18,5,17,,2,46,9.58442,3.50649,2.73333,0.935065,0.25387,0.0928793,0.16099072247743607,0.22069,1.22078,0.28,0.71256,,,3.67297,0.318323,0.311767,417.69000244140625,,,,,,,209.50000000000003,4.761363636363637,194,4.409090909090909,,,,,,,,,,,,,,,,,,,"Ben Brown","23590",676962
"Wade Miley","CIN",2,4,,5.07803,10,10,0,0,,50,218,55,31,28,7,19,,1,31,5.5102,3.34934,1.64516,1.29652,0.140496,0.0853995,0.05509641021490097,0.275758,1.46459,0.29588,0.674905,,,5.00321,0.310064,0.216813,749.9600219726562,,,,,,,142.89999999999998,2.8579999999999997,161,3.22,,,,,,,,,,,,,,,,,,,"Wade Miley","8779",489119
"Caleb Thielbar","CHC",4,4,,3.74134,56,0,0,10,,56,238,50,25,23,6,19,,1,61,9.76905,3.11778,3.13333,1.03926,0.255435,0.0815217,0.17391303926706314,0.232143,1.24711,0.293103,0.744681,,,3.60528,0.286215,0.252823,999,,,,,,,312.6000000000001,5.582142857142858,304,5.428571428571429,,,,,,,,,,,,,,,,,,,"Caleb Thielbar","10078",573204
"Dedniel Núñez","NYM",3,2,,3.51129,49,0,0,4,,49,204,41,21,19,5,18,,0,56,10.3491,3.32649,3.11111,0.924025,0.275862,0.0886699,0.18719211965799332,0.221622,1.2115,0.290323,0.730769,,,3.31022,0.280349,0.183562,735.4400024414062,,,,,,,268.5,5.479591836734694,254,5.183673469387755,,,,,,,,,,,,,,,,,,,"Dedniel Nunez","23055",673380
"Shinnosuke Ogasawara","WSN",0,0,,4.91346,46,11,0,0,,80,368,81,47,44,12,33,,5,74,8.28321,3.69789,2.23998,1.34903,0.200706,0.0896016,0.11110442131757736,0.244237,1.41587,0.280859,0.685716,,,4.68661,0.27833,0.0981518,690.1300048828125,,,,,,,267.79999999999995,3.3474999999999993,278,3.475,,,,,,,,,,,,,,,,,,,"Shinnosuke Ogasawara","sa3058454",829272
"Elvis Peguero","MIL",6,4,,3.81356,56,0,0,9,,56,242,50,26,24,5,23,,3,52,8.38983,3.66102,2.29167,0.762712,0.215686,0.0941176,0.12156862020492554,0.232456,1.30508,0.285714,0.714286,,,3.77665,0.264181,0.236237,999,,,,,,,284.9000000000001,5.087500000000001,277,4.946428571428571,,,,,,,,,,,,,,,,,,,"Elvis Peguero","21652",665625
"Yuki Matsui","SDP",3,2,,3.68715,58,0,0,11,,58,245,46,26,24,6,27,,2,67,10.3911,4.18994,2.48,1.00559,0.273128,0.110132,0.1629955768585205,0.215,1.26629,0.280303,0.738255,,,3.81825,0.259588,0.269002,730.02001953125,,,,,,,326.80000000000007,5.634482758620691,303,5.224137931034483,,,,,,,,,,,,,,,,,,,"Yuki Matsui","33826",673513
"Braxton Ashcraft","PIT",2,2,,4,33,3,0,1,,44,185,45,21,19,5,10,,1,36,7.33333,2,3.66667,1.11111,0.19242,0.0524781,0.13994169607758522,0.256966,1.24691,0.295547,0.712644,,,3.88253,0.258982,0.242985,999,,,,,,,190.10000000000002,4.320454545454546,198,4.5,,,,,,,,,,,,,,,,,,,"Braxton Ashcraft","sa3008470",677952
"Tyson Miller","CHC",4,3,,3.7558,62,0,1,12,,62,259,55,28,26,7,20,,4,57,8.34621,2.92117,2.85714,0.973725,0.222222,0.0777778,0.14444443583488464,0.232653,1.20556,0.280899,0.718475,,,3.87745,0.256536,0.383732,749.5599975585938,,,,,,,324.69999999999993,5.237096774193548,314,5.064516129032258,,,,,,,,,,,,,,,,,,,"Tyson Miller","19976",668338
"Jordan Wicks","CHC",3,3,,4.27046,21,6,0,1,,42,182,41,22,20,6,15,,2,37,7.79359,3.09609,2.51724,1.17438,0.201657,0.0801105,0.12154696881771088,0.245455,1.30486,0.284553,0.708245,,,4.26968,0.255533,0.228672,695.52001953125,,,,,,,157.4,3.7476190476190476,159,3.7857142857142856,,,,,,,,,,,,,,,,,,,"Jordan Wicks","30094",696136
"John King","STL",4,3,,3.58209,59,0,0,12,,59,251,62,25,23,5,15,,2,38,5.8209,2.23881,2.6,0.746269,0.151751,0.0583658,0.09338520839810371,0.2625,1.29353,0.295918,0.732394,,,3.79666,0.251634,0.448502,999,,,,,,,286.90000000000003,4.86271186440678,303,5.135593220338983,,,,,,,,,,,,,,,,,,,"John King","22051",667463
"Adam Mazur","MIA",2,3,,4.71545,6,6,0,0,,31,135,33,18,16,4,10,,1,23,6.82927,2.92683,2.33333,1.30081,0.173913,0.0745342,0.09937887638807297,0.267416,1.40018,0.298551,0.693816,,,4.55763,0.234936,0.18253,742,,,,,,,107.39999999999999,3.464516129032258,116,3.7419354838709675,,,,,,,,,,,,,,,,,,,"Adam Mazur","31900",800049
"Porter Hodge","CHC",4,4,,3.96871,63,0,11,10,,63,272,52,30,28,6,30,,5,68,9.72973,4.35277,2.23529,0.896159,0.25,0.111842,0.1381578966975212,0.219697,1.30868,0.281768,0.705596,,,4.00574,0.234627,0.33286,294.42999267578125,,,,,,,383.2000000000001,6.082539682539684,363,5.761904761904762,,,,,,,,,,,,,,,,,,,"Porter Hodge","26413",687863
"Sam Moll","CIN",4,4,,4.27646,55,0,0,10,,55,234,48,29,26,6,24,,5,55,8.94168,3.88769,2.3,0.971922,0.233503,0.101523,0.13197969645261765,0.231214,1.2959,0.286885,0.679245,,,4.1384,0.23432,0.125735,999,,,,,,,271.4,4.934545454545455,260,4.7272727272727275,,,,,,,,,,,,,,,,,,,"Sam Moll","14874",594580
"Scott Alexander","COL",4,4,,3.92252,56,0,0,9,,56,236,54,26,24,5,18,,3,42,6.75545,2.83293,2.38462,0.871671,0.178161,0.0747126,0.1034482792019844,0.251572,1.28329,0.290323,0.7173,,,4.01394,0.233481,0.453984,999,,,,,,,269.5,4.8125,272,4.857142857142857,,,,,,,,,,,,,,,,,,,"Scott Alexander","10591",518397
"Tony Santillan","CIN",4,6,,4.47761,58,0,1,11,,58,252,50,31,29,8,28,,5,67,10.4478,4.32836,2.41379,1.19403,0.267176,0.110687,0.1564885675907135,0.22807,1.34328,0.293333,0.702006,,,4.26101,0.233388,0.135197,558.8300170898438,,,,,,,284.80000000000007,4.910344827586208,270,4.655172413793103,,,,,,,,,,,,,,,,,,,"Tony Santillan","19926",663574
"Carmen Mlodzinski","PIT",4,5,,3.91304,61,0,1,12,,61,262,57,29,27,6,24,,3,53,7.82609,3.53436,2.21429,0.88359,0.202614,0.0915033,0.1111111044883728,0.243636,1.3324,0.291262,0.715962,,,4.00799,0.232806,0.381778,750.7999877929688,,,,,,,307.4000000000001,5.039344262295083,305,5,,,,,,,,,,,,,,,,,,,"Carmen Mlodzinski","27572",669387
"Brandon Sproat","NYM",1,1,,4.26912,5,5,0,0,,22,94,21,11,10,3,8,,1,19,7.84124,3.485,2.25,1.13262,0.201342,0.0894855,0.11185681074857712,0.242574,1.33591,0.282392,0.709516,,,4.30878,0.219856,0.23161,999,,,,,,,82.30000000000001,3.7409090909090916,82,3.727272727272727,,,,,,,,,,,,,,,,,,,"Brandon Sproat","sa3023499",687075
"Evan Phillips","LAD",3,2,,3.11958,50,0,0,7,,50,199,38,19,17,4,16,,2,55,9.98267,2.80763,3.55556,0.779896,0.278261,0.0782609,0.19999998807907104,0.209524,1.07452,0.276596,0.727273,,,3.11449,0.217107,0.189413,625.9299926757812,,,,,,,306,6.12,282,5.64,,,,,,,,,,,,,,,,,,,"Evan Phillips","17734",623465
"Stephen Kolek","SDP",3,3,,4.39024,31,3,0,1,,48,210,47,25,23,5,18,,5,39,7.36012,3.35725,2.19231,0.903874,0.186275,0.0849673,0.10130719095468521,0.249084,1.34864,0.291866,0.67696,,,4.25687,0.21438,0.167177,749.2999877929688,,,,,,,184.50000000000006,3.8437500000000013,188,3.9166666666666665,,,,,,,,,,,,,,,,,,,"Stephen Kolek","21487",663568
"Taylor Rogers","CIN",4,4,,4.68,62,0,3,13,,62,272,58,35,32,10,26,,5,73,10.62,3.78,2.80952,1.44,0.269406,0.0958904,0.17351599037647247,0.242268,1.36,0.307087,0.704225,,,4.38648,0.199823,-0.0334588,564.8099975585938,,,,,,,304.99999999999994,4.919354838709676,300,4.838709677419355,,,,,,,,,,,,,,,,,,,"Taylor Rogers","13449",573124
"DL Hall","MIL",2,2,,4.13793,31,3,0,1,,41,180,37,20,19,5,19,,3,44,9.65517,4.25287,2.27027,1.03448,0.243478,0.107246,0.13623187690973282,0.231023,1.36654,0.290476,0.720339,,,4.12433,0.188245,0.225192,652.9400024414062,,,,,,,171.70000000000005,4.187804878048782,166,4.048780487804878,,,,,,,,,,,,,,,,,,,"DL Hall","22207",669084
"Victor Vodnik","COL",3,5,,4.5,66,0,3,11,,66,294,64,36,33,7,33,,2,62,8.4375,4.5,1.875,0.984375,0.210526,0.112281,0.09824561327695847,0.247012,1.46875,0.298913,0.700713,,,4.3071,0.183619,0.293095,693.3099975585938,,,,,,,313.9000000000001,4.756060606060608,317,4.803030303030303,,,,,,,,,,,,,,,,,,,"Victor Vodnik","24614",680767
"Andrew Nardi","MIA",3,3,,3.73585,50,0,0,4,,50,212,42,23,21,7,20,,3,63,11.3774,3.56604,3.19048,1.18868,0.297778,0.0933333,0.20444443076848984,0.223881,1.24528,0.299213,0.747331,,,3.71365,0.176208,0.178803,734.780029296875,,,,,,,247.7,4.954,232,4.64,,,,,,,,,,,,,,,,,,,"Andrew Nardi","25942",677053
"Scott Barlow","CIN",4,3,,3.5506,58,0,0,7,,58,246,47,25,23,6,27,,3,69,10.6518,4.1681,2.55556,0.926244,0.279352,0.109312,0.17004051059484482,0.21659,1.2693,0.288732,0.746951,,,3.68106,0.175545,0.18809,730.2000122070312,,,,,,,309.20000000000005,5.331034482758621,288,4.9655172413793105,,,,,,,,,,,,,,,,,,,"Scott Barlow","14993",605130
"Griffin Canning","NYM",5,6,,5.01429,46,11,0,1,,98,423,96,59,55,17,37,,4,86,7.90714,3.40714,2.32075,1.54286,0.203642,0.0877483,0.11589403450489044,0.250916,1.35714,0.283208,0.677749,,,4.88077,0.165063,-0.110476,536.8699951171875,,,,,,,319.5,3.260204081632653,322,3.2857142857142856,,,,,,,,,,,,,,,,,,,"Griffin Canning","19867",656288
"Julian Merryweather","CHC",3,3,,3.78947,52,0,0,4,,52,226,45,23,22,5,22,,3,59,10.1842,3.78947,2.6875,0.947368,0.260606,0.0969697,0.16363634914159775,0.22449,1.28947,0.29,0.737327,,,3.6928,0.161501,0.168997,999,,,,,,,265.3,5.101923076923077,254,4.884615384615385,,,,,,,,,,,,,,,,,,,"Julian Merryweather","16703",657240
"Kyle Finnegan","WSN",5,5,,4.11864,64,0,22,6,,64,272,61,31,29,9,24,,1,60,8.38983,3.35593,2.5,1.22034,0.219124,0.0876494,0.131474107503891,0.245614,1.32203,0.290909,0.733533,,,4.23428,0.14119,0.393162,311.0899963378906,,,,,,,383.30000000000007,5.989062500000001,382,5.96875,,,,,,,,,,,,,,,,,,,"Kyle Finnegan","15009",640448
"Carson Whisenhunt","SFG",1,1,,4.24779,24,3,0,1,,35,152,34,18,16,4,14,,2,32,8.40708,3.53982,2.375,1.06195,0.213004,0.0896861,0.1233183816075325,0.246883,1.36677,0.295918,0.711948,,,4.1596,0.137592,0.142404,999,,,,,,,141.4,4.04,143,4.085714285714285,,,,,,,,,,,,,,,,,,,"Carson Whisenhunt","sa3020529",687931
"Ryne Stanek","NYM",5,3,,3.90533,58,0,0,12,,58,246,48,27,25,7,29,,2,65,10.1183,4.43787,2.28,1.06509,0.265116,0.116279,0.14883720129728317,0.223404,1.3215,0.288,0.733788,,,4.05405,0.133424,0.187051,749.5399780273438,,,,,,,303.3,5.229310344827587,284,4.896551724137931,,,,,,,,,,,,,,,,,,,"Ryne Stanek","15947",592773
"Bobby Miller","LAD",3,2,,4.3616,42,2,0,1,,48,205,44,25,23,6,17,,3,44,8.13607,3.18733,2.55263,1.0904,0.213187,0.0835165,0.12967032939195633,0.238443,1.26747,0.282392,0.679117,,,4.16368,0.132156,0.0602253,400.7200012207031,,,,,,,199.00000000000003,4.145833333333334,194,4.041666666666667,,,,,,,,,,,,,,,,,,,"Bobby Miller","27483",676272
"Robby Snelling","MIA",1,2,,4.77585,5,5,0,0,,22,98,24,13,12,3,9,,0,16,6.66972,3.54071,1.88372,1.23513,0.16701,0.0886598,0.0783505067229271,0.268182,1.47301,0.299419,0.7,,,4.70353,0.131046,0.107373,999,,,,,,,68.5,3.1136363636363638,76,3.4545454545454546,,,,,,,,,,,,,,,,,,,"Robby Snelling","sa3020707",702281
"Brent Suter","CIN",2,2,,4.32836,63,0,0,11,,63,269,66,32,30,8,19,,2,48,6.86567,2.68657,2.55556,1.19403,0.178988,0.0700389,0.10894941538572311,0.265823,1.34328,0.300546,0.716332,,,4.36051,0.128177,0.203216,999,,,,,,,273.20000000000005,4.336507936507937,288,4.571428571428571,,,,,,,,,,,,,,,,,,,"Brent Suter","13942",608718
"Tink Hence","STL",1,1,,4.19453,3,3,0,0,,13,55,12,7,6,2,4,,0,11,7.56839,3.1003,2.44118,1.18541,0.19715,0.0807601,0.11638954281806946,0.246753,1.30699,0.283737,0.712996,,,4.2911,0.125111,0.100248,999,,,,,,,50.39999999999999,3.8769230769230765,49,3.769230769230769,,,,,,,,,,,,,,,,,,,"Tink Hence","sa3014709",693311
"Carlos Rodriguez","MIL",2,2,,4.58105,15,3,0,1,,30,128,28,16,15,4,12,,2,27,8.10493,3.59436,2.2549,1.2686,0.207957,0.0922242,0.11573237925767899,0.241379,1.33125,0.280556,0.690608,,,4.60736,0.12395,0.100663,999,,,,,,,116.00000000000001,3.866666666666667,114,3.8,,,,,,,,,,,,,,,,,,,"Carlos Rodriguez","30161",692230
"Daysbel Hernández","ATL",6,3,,3.80769,58,0,0,11,,58,252,49,27,25,7,29,,4,69,10.7308,4.5,2.38462,1.03846,0.274336,0.115044,0.15929202735424042,0.22449,1.34615,0.296875,0.746753,,,4.01263,0.119926,0.297964,747.719970703125,,,,,,,298.70000000000005,5.15,282,4.862068965517241,,,,,,,,,,,,,,,,,,,"Daysbel Hernandez","20271",678226
"Michael McGreevy","STL",2,2,,3.99217,34,2,0,1,,41,174,42,20,18,5,11,,1,29,6.34051,2.40704,2.63415,1.05675,0.166924,0.0633694,0.1035548597574234,0.256622,1.27854,0.286611,0.714286,,,4.12538,0.116062,0.19001,466.8699951171875,,,,,,,158.70000000000005,3.8707317073170744,166,4.048780487804878,,,,,,,,,,,,,,,,,,,"Michael McGreevy","29869",700241
"Tristan Beck","SFG",3,3,,4.02632,48,2,0,1,,55,236,55,27,25,7,17,,2,46,7.57895,2.72368,2.78261,1.06579,0.196319,0.0705521,0.12576686590909958,0.253333,1.30263,0.295154,0.717593,,,4.04806,0.115584,0.184386,750.6699829101562,,,,,,,216.89999999999998,3.9436363636363634,223,4.054545454545455,,,,,,,,,,,,,,,,,,,"Tristan Beck","21584",663941
"Joe Jiménez","ATL",1,1,,3.26194,27,0,0,1,,27,110,22,11,10,3,8,,1,33,10.972,2.81713,3.89474,0.889621,0.298387,0.0766129,0.22177420556545258,0.216814,1.12026,0.294521,0.738255,,,3.10058,0.106478,0.0889567,999,,,,,,,148.7,5.507407407407407,139,5.148148148148148,,,,,,,,,,,,,,,,,,,"Joe Jimenez","15761",641729
"Landon Knack","LAD",2,2,,4.30543,37,2,0,1,,43,182,40,22,21,6,14,,1,40,8.44526,2.98068,2.83333,1.32475,0.222222,0.0784314,0.1437908411026001,0.242857,1.26955,0.284768,0.709343,,,4.27964,0.104228,0.075973,614,,,,,,,179.39999999999998,4.1720930232558135,176,4.093023255813954,,,,,,,,,,,,,,,,,,,"Landon Knack","27487",689017
"Graham Ashcraft","CIN",3,4,,4.72779,53,0,0,4,,53,231,54,30,28,6,18,,4,42,7.13467,3.0086,2.37143,1.03152,0.181619,0.0765864,0.10503282397985458,0.257831,1.35626,0.296875,0.662939,,,4.27441,0.100149,-0.0368174,718.6099853515625,,,,,,,212.00000000000003,4.000000000000001,221,4.169811320754717,,,,,,,,,,,,,,,,,,,"Graham Ashcraft","27552",668933
"Bradley Blalock","COL",2,3,,5.06796,29,5,0,1,,46,205,50,28,26,7,18,,1,34,6.64078,3.49515,1.9,1.39806,0.166302,0.0875273,0.07877461612224579,0.268116,1.46602,0.295031,0.684292,,,4.9626,0.0943337,0.107685,999,,,,,,,139.30000000000007,3.028260869565219,154,3.347826086956522,,,,,,,,,,,,,,,,,,,"Bradley Blalock","26419",687134
"Chase Petty","CIN",1,2,,5.15586,18,3,0,1,,30,131,32,19,17,5,11,,1,22,6.59646,3.41196,1.93333,1.36479,0.166348,0.0860421,0.08030592650175095,0.265823,1.44061,0.292683,0.665295,,,4.91037,0.0929635,0.0674537,999,,,,,,,89.3,2.9766666666666666,97,3.2333333333333334,,,,,,,,,,,,,,,,,,,"Chase Petty","sa3017963",695534
"Jorge López","WSN",3,4,,4.30622,60,0,7,12,,60,263,59,31,29,7,22,,6,53,7.89474,3.30144,2.3913,1.00478,0.2,0.0836364,0.11636362969875336,0.252033,1.35566,0.298913,0.704787,,,4.25101,0.0909783,0.0463795,418.92999267578125,,,,,,,309.5,5.158333333333333,314,5.233333333333333,,,,,,,,,,,,,,,,,,,"Jorge Lopez","14527",605347
